"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1288438202945150978",,,,,"false","false","0","https://www.instagram.com/p/CDOXt4RnI3Z/?igshid=anjgofapvqs0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Undergraduate","Bachelor of Technology in Blockchain is a four-year undergraduate programme that familiarises students with the functional and operational aspects of the cryptocurrency ecosystem. During the tenure of this programme,… instagram.com/p/CDOXt4RnI3Z/…","2020-07-29T11:36:00.000Z","https://twitter.com/PresidencyUni/status/1288438202945150978","https://pbs.twimg.com/profile_images/1397071228397973507/eZudg0LO.jpg","Presidency University is a Private University set up by the Karnataka Act no. 41 of 2013, under UGC and commenced its academic programs in 2015.","2016-11-25T05:17:00.000Z",,"575","106","13","977","https://twitter.com//PresidencyUni","@PresidencyUniversity","@PresidencyUni","false",,,"false"
,,"1288816783617556480",,,,,"false","false","0","https://www.instagram.com/p/CDRD4MFnzw4/?igshid=j9slwbj07w2l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Undergraduate","B. Tech in Computer Science and Technology (Artificial Learning and Machine Learning) is an undergraduate programme with advanced learning solutions imparting knowledge of advanced innovations like machine learning,… instagram.com/p/CDRD4MFnzw4/…","2020-07-30T12:40:00.000Z","https://twitter.com/PresidencyUni/status/1288816783617556480","https://pbs.twimg.com/profile_images/1397071228397973507/eZudg0LO.jpg","Presidency University is a Private University set up by the Karnataka Act no. 41 of 2013, under UGC and commenced its academic programs in 2015.","2016-11-25T05:17:00.000Z",,"575","106","13","977","https://twitter.com//PresidencyUni","@PresidencyUniversity","@PresidencyUni","false",,,"false"
,,"1281558436271075328",,,,,"false","false","1","https://www.instagram.com/p/CCdfKjEH5-V/?igshid=nfvwvudf44bo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","Undergraduate","B. Tech in Computer Science (Artificial Learning and Machine Learning) is an undergraduate programme in the cutting-edge technologies of AI & ML. The programme provides advance inputs likedeep learning, computer… instagram.com/p/CCdfKjEH5-V/…","2020-07-10T11:58:00.000Z","https://twitter.com/PresidencyUni/status/1281558436271075328","https://pbs.twimg.com/profile_images/1397071228397973507/eZudg0LO.jpg","Presidency University is a Private University set up by the Karnataka Act no. 41 of 2013, under UGC and commenced its academic programs in 2015.","2016-11-25T05:17:00.000Z",,"575","106","13","977","https://twitter.com//PresidencyUni","@PresidencyUniversity","@PresidencyUni","false",,,"false"
,,"1477059645621608449",,,,,"false","false","1","https://www.instagram.com/p/CYKm0g8BCs_/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Wish you happy New year to you and your family 🎉🎉🎂 @ Sapthagiri College of Engineering (SCE), Bangalore instagram.com/p/CYKm0g8BCs_/…","2021-12-31T23:30:00.000Z","https://twitter.com/RajuCvsn/status/1477059645621608449","https://pbs.twimg.com/profile_images/1406070194393419781/-juRpxkn.jpg","Be positive attitude do professional services sports 
And business CVSN, 💰 blockchin global hyper fund","2021-06-19T02:02:00.000Z","Bengaluru, India","50","497","6","82","https://twitter.com//RajuCvsn","Raju Madai ENERGY CVSN","@RajuCvsn","false",,,"false"
,,"1476836517666430976",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","School for Hindus only , followed by hospital and college and R&D .
Create Hindu yodhas with knowledge of Shastra and Saashtra and professional degree of best quality .
Screen and select students from school level and graduate them in skills they are fit for .","2021-12-31T08:43:00.000Z","https://twitter.com/prawesh1984/status/1476836517666430976","https://pbs.twimg.com/profile_images/1670874213505441792/3ZF9T39i.jpg","Namaste all","2010-11-26T12:44:00.000Z","India","384","755","45244","36518","https://twitter.com//prawesh1984","PK","@prawesh1984","false",,,"false"
,,"1469656449848512515",,,,,"false","false","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","23,000 as a Postgraduate dentist in the year 2015...
P.S dentist bahit gareeb category ke doctors hotey....no pun intended","2021-12-11T13:12:00.000Z","https://twitter.com/Dr_Anant/status/1469656449848512515","https://pbs.twimg.com/profile_images/1554525263999803392/HwWkbpaf.jpg","INDIAN🇮🇳🇮🇳🇮🇳🇮🇳PATRIOT,MSDian.
NOT A JNU Dr. !!!!!
Blocked by- @rwac48
Retweet ≠ Endorsement","2011-07-07T14:22:00.000Z","HINDUSTAN","359","3532","15242","19169","https://twitter.com//Dr_Anant","Dr.FLYBoY 🇮🇳","@Dr_Anant","false",,,"false"
,,"1476044911568830464",,,,,"false","false","1","https://twitter.com/search?q=%23PuneetSagar","https://twitter.com/HQ_DG_NCC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Avoid plastics that cannot be recycled if other alternatives exist. Avoid products with excess or unnecessary plastic packaging. Adopt reusable items such as water bottles, shopping bags, keep cups and travel cutlery
1KAR GIRLS BN
Bishop cotton college 
#PuneetSagar
@HQ_DG_NCC","2021-12-29T04:18:00.000Z","https://twitter.com/BhavikaRajPuro8/status/1476044911568830464","https://abs.twimg.com/sticky/default_profile_images/default_profile.png",,"2021-12-20T15:01:00.000Z",,"0","5","0","4","https://twitter.com//BhavikaRajPuro8","Bhavika Raj Purohit","@BhavikaRajPuro8","false",,,"false"
,,"1288528195629637632",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Undergraduate","This should have been 4+4+4+4+2 system to correspond to primary, middle (8th universal compulsory level ), high school (12 th national  board level), undergraduate (bachelor) and post graduate (masters). This will align itself to international systems as well.","2020-07-29T17:33:00.000Z","https://twitter.com/satyamurtys/status/1288528195629637632","https://pbs.twimg.com/profile_images/506670006424174594/2qigi0Zo.jpeg","B.Tech.(Hon) IIT KGP, Dr.Ing (Germany);  40 yrs   Engineering, Technology, Quality Management;  10 yrs  Rural Education, Extension, Social work, value oriented.","2012-11-28T06:41:00.000Z","Hyderabad","49","43","462","707","https://twitter.com//satyamurtys","Saripalle Satyamurty","@satyamurtys","false",,,"false"
,,"1475841008638181381",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","By inheretence once varna is decided and based on it reservation in schools, colleges, employment are decided.","2021-12-28T14:48:00.000Z","https://twitter.com/chipkant/status/1475841008638181381","https://pbs.twimg.com/profile_images/1344896859421069313/kRqE65lA.jpg","No words to express. Joyfully completed 63y. Incredible ವರ್ಲ್ಡ್. संस्कृतं भाषामहे संस्कृतं रक्षामहे","2015-03-08T17:38:00.000Z",,"31","93","860","908","https://twitter.com//chipkant","chipkant","@chipkant","false",,,"false"
,,"1475716249787125760",,,,,"false","false","0","https://twitter.com/CMofKarnataka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","the Karnataka PGCET seat allotment Round 1 should complete by De end and they are yet conduct documents verification...
Laggards really! 
Pvt colleges are taking hapless students for a ride by playing on their fears..Will the concerned authorities step up please ? @CMofKarnataka","2021-12-28T06:32:00.000Z","https://twitter.com/cyborgbob/status/1475716249787125760","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","keep life simple.","2012-01-18T17:03:00.000Z","bangalore","120","798","26146","36106","https://twitter.com//cyborgbob","satyendra","@cyborgbob","false","page.is/cyborgbob",,"false"
,,"1474730504997855234",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Awesome. I speak English, Hindi, Bengali, Malayalam, Tamil, Kannada and German. My German is pretty rusty because I haven't had many opportunities to speak it 
 after having learnt the language in college.","2021-12-25T13:15:00.000Z","https://twitter.com/georgemathai/status/1474730504997855234","https://pbs.twimg.com/profile_images/1112473913655771137/9Gj2br3H.png","Brand consulting, song writing, occasionally thinking profound thoughts. In brief, trying to live a life of integrity - one breath at a time!","2008-05-08T09:05:00.000Z","Bangalore","198","1197","593","2092","https://twitter.com//georgemathai","George Mathai","@georgemathai","false",,,"false"
,,"1474980132167176196","https://pbs.twimg.com/media/FHf7GtRVIAAaUlU.jpg",,,,"true","false","0","https://twitter.com/NammaTales","https://twitter.com/cpro3naamametro",,,,,,,,,,,,,,,,,,,,,,,"","ChristinMathewPhilip","https://pbs.twimg.com/media/FHf7GtRVIAAaUlU.jpg",,,,,,,,,,,,,,"A former Namma Metro employee and whistleblower alleged that BMRCL has appointed several employees without qualification and experience in its HR department. Meanwhile, the Centre has sought a report from BMRCL on complaints of irregularities in biometric attendance of employees","2021-12-26T02:04:00.000Z","https://twitter.com/ChristinMP_/status/1474924148459638787","@ChristinMP_","0","0","0","College","This Friday, I took Metro from National College at 2.30 pm. Only one ticket windo was functional. On my return trip at 7 pm from Soap Factory , still only one ticket window was operational with long line ! @NammaTales @cpro3naamametro","2021-12-26T05:47:00.000Z","https://twitter.com/anantmalkood/status/1474980132167176196","https://pbs.twimg.com/profile_images/1690770425331187712/yM2s7HMI.jpg","Education, Private Equity.","2010-01-06T12:21:00.000Z","Bengaluru, India","449","967","19158","26058","https://twitter.com//anantmalkood","ಅನಂತ ಕುಲಕರ್ಣಿ🇮🇳 (Anant Kulkarni)","@anantmalkood","false",,,"false"
,,"1475305902781566977","https://pbs.twimg.com/media/FHlW5RMVIAATBaG.jpg",,,,"false","false","1","https://twitter.com/search?q=%23PuneetSagar","https://twitter.com/HQ_DG_NCC","https://twitter.com/drajaykumar_ias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","College","Use and throw plastic is very harmful and must not be used because it can take up to thousands of years for plastic bags and Styrofoam containers to decompose.
NCC of Bishop Cotton College
1kar Girls Bn
Bangalore
#PuneetSagar
@HQ_DG_NCC
@drajaykumar_ias","2021-12-27T03:21:00.000Z","https://twitter.com/SumanPatel6558/status/1475305902781566977","https://pbs.twimg.com/profile_images/1472456755141480451/ZQHQcwxC.jpg",,"2021-12-19T06:40:00.000Z",,"0","49","1","6","https://twitter.com//SumanPatel6558","Suman Patel","@SumanPatel6558","false",,,"false"
,,"1474963951360249859",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Err, untouchability is punishable by law..instead of secular govt putting its sticker on colleges opened with temple funds, it will have name of temple trust..temples had many social welfare activities & its followers will realize benefits of being part of a religion","2021-12-26T04:43:00.000Z","https://twitter.com/SudhirSrinath/status/1474963951360249859","https://pbs.twimg.com/profile_images/1652216626362859521/00eT0LuN.jpg","Corporate coolie,

Free markets| Free speech | Infra projects | Dharmic| Anti-caste| | Cricket, tennis & history","2010-07-08T14:17:00.000Z","Bengaluru, Karnataka","471","231","35645","33298","https://twitter.com//SudhirSrinath","Sudhir Srinath","@SudhirSrinath","false","cosmosync.blogspot.com",,"false"
,,"1476217297085734912",,,,,"false","false","0","https://twitter.com/narendramodi","https://twitter.com/PMOIndia","https://twitter.com/BSBommai","https://twitter.com/AICTE_INDIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","The @narendramodi @PMOIndia is giving lectures about education & NEP. Look at what is happening with @BSBommai an engineer himself wants to run the govt Engg Colleges without power from so many weeks. Is @AICTE_INDIA managed by bjp? What kind of NEP or Engineer he is producing?🤦","2021-12-29T15:43:00.000Z","https://twitter.com/KantarajT/status/1476217297085734912","https://pbs.twimg.com/profile_images/1595454292525129728/Uo2w1pKR.jpg","Tavane Advocates.
Bangalore.","2011-05-17T13:58:00.000Z",,"596","1327","13425","19742","https://twitter.com//KantarajT","Adv. (Dr.) Kantaraj Tavane","@KantarajT","false",,,"false"
,,"1476776625329274882",,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","I be so mad when I forget things from high school. Like I should definitely remember the percent change formula","2021-12-31T04:45:00.000Z","https://twitter.com/bornfrommunch/status/1476776625329274882","https://pbs.twimg.com/profile_images/1636178125464932354/9BOX7ynX.jpg",,"2015-09-27T06:27:00.000Z",,"292","351","27930","1549","https://twitter.com//bornfrommunch","steph","@bornfrommunch","false",,,"false"
,,"1470222500902572032",,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"","Janardan Mishra",,,,,,,,,,,,,,,"पीछे से पीठ में चाकू मारने का सुना था 

पप्पू के कोई पीछे से सीने में चाकू मार गया","2021-12-12T15:52:00.000Z","https://twitter.com/janardanspeaks/status/1470058963307696131","@janardanspeaks","0","0","0","phd","PhD in madness","2021-12-13T02:42:00.000Z","https://twitter.com/umeshsh37081979/status/1470222500902572032","https://pbs.twimg.com/profile_images/1556617502335336448/gNCqgtb2.jpg","a mechanical engineer with distinction  from SVRCET now NIT Surat in 1981.did m.tech and MBA.retired as off GM from HAL","2013-03-08T23:35:00.000Z","bangalore","148","134","131004","8649","https://twitter.com//umeshsh37081979","umesh sharma","@umeshsh37081979","false",,,"false"
"https://pbs.twimg.com/profile_images/1476245712950030336/R8m4nbyY.jpg","AMIT KUMAR MAURYA","1474648502672125953",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","So please Flipkart team go back to college.","2021-12-25T07:49:00.000Z","https://twitter.com/amit1997maurya/status/1474648502672125953","https://pbs.twimg.com/profile_images/1476245712950030336/R8m4nbyY.jpg","☺️☺️","2015-11-19T13:38:00.000Z","Bengaluru, India","10","45","47","113","https://twitter.com//amit1997maurya","AMIT KUMAR MAURYA","@amit1997maurya","false",,"@amit1997maurya","false"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","Bhavika Raj Purohit","1474598561945849858","https://pbs.twimg.com/media/FHbTks4UcAIbWbJ.jpg",,,,"false","false","1","https://twitter.com/search?q=%23PuneetSagar","https://twitter.com/HQ_DG_NCC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Globally to date, there is about 8.3 billion tons of plastic in the world – some 6.3 billion tons of that is trash.21-Sept-2021
Bishop cotton college 
1KAR GIRLS BN 
#PuneetSagar 
@HQ_DG_NCC","2021-12-25T04:31:00.000Z","https://twitter.com/BhavikaRajPuro8/status/1474598561945849858","https://abs.twimg.com/sticky/default_profile_images/default_profile.png",,"2021-12-20T15:01:00.000Z",,"0","5","0","4","https://twitter.com//BhavikaRajPuro8","Bhavika Raj Purohit","@BhavikaRajPuro8","false",,"@BhavikaRajPuro8","false"
"https://pbs.twimg.com/profile_images/1595454292525129728/Uo2w1pKR.jpg","Adv. (Dr.) Kantaraj Tavane","1474356967774715904",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Raising prices of essentials, no power in govt engineering colleges in Karnataka, No faculties in the colleges, guest faculties aren't paid, bad roads are not noticed by your party president. 🤦","2021-12-24T12:31:00.000Z","https://twitter.com/KantarajT/status/1474356967774715904","https://pbs.twimg.com/profile_images/1595454292525129728/Uo2w1pKR.jpg","Tavane Advocates.
Bangalore.","2011-05-17T13:58:00.000Z",,"596","1327","13425","19742","https://twitter.com//KantarajT","Adv. (Dr.) Kantaraj Tavane","@KantarajT","false",,"@KantarajT","false"
"https://pbs.twimg.com/profile_images/1472456755141480451/ZQHQcwxC.jpg","Suman Patel","1474216728846422018","https://pbs.twimg.com/media/FHV4TQwVEAMW4D5.jpg",,,,"false","false","0","https://twitter.com/search?q=%23PuneetSagar","https://twitter.com/HQ_DG_NCC","https://twitter.com/drajaykumar_ias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","We humans have become dependent on plastic for a range of uses, from packaging to products. Reducing our use of plastic bags in a easy place to start getting our addiction under control.
NCC of Bishop Cotton College
1kar Girls Bn bangalor
#PuneetSagar
@HQ_DG_NCC
@drajaykumar_ias","2021-12-24T03:13:00.000Z","https://twitter.com/SumanPatel6558/status/1474216728846422018","https://pbs.twimg.com/profile_images/1472456755141480451/ZQHQcwxC.jpg",,"2021-12-19T06:40:00.000Z",,"0","49","1","6","https://twitter.com//SumanPatel6558","Suman Patel","@SumanPatel6558","false",,"@SumanPatel6558","false"
"https://pbs.twimg.com/profile_images/1690770425331187712/yM2s7HMI.jpg","ಅನಂತ ಕುಲಕರ್ಣಿ🇮🇳 (Anant Kulkarni)","1473976761142571009",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Try college , office or railway - with friends !","2021-12-23T11:20:00.000Z","https://twitter.com/anantmalkood/status/1473976761142571009","https://pbs.twimg.com/profile_images/1690770425331187712/yM2s7HMI.jpg","Education, Private Equity.","2010-01-06T12:21:00.000Z","Bengaluru, India","449","967","19158","26058","https://twitter.com//anantmalkood","ಅನಂತ ಕುಲಕರ್ಣಿ🇮🇳 (Anant Kulkarni)","@anantmalkood","false",,"@anantmalkood","false"
,,"1476838773765775360","https://pbs.twimg.com/media/FH7JCGEVIAEjRcg.jpg",,,,"false","false","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","16","Post Graduate","There are about 14,447 guest Lecturers in the state. They are hired on a contract basis and get a part-time salary. Teachers who lecture for graduate and postgraduate classes receive a monthly salary of 11-13 thousand.
From past 4 months they are yet to be paid from govt..

2/2","2021-12-31T08:52:00.000Z","https://twitter.com/Mueen_mgd/status/1476838773765775360","https://pbs.twimg.com/profile_images/1559186919585886208/gXQvKXzm.jpg","Independent Journalist | Student Activist | writer | bylines: @TheSiasatDaily (siasat.com) @MaktoobMedia @TheCognate_ @Public_karntka story: @TheQuint","2018-02-10T10:17:00.000Z","Karnataka, India","3280","365","11671","4636","https://twitter.com//Mueen_mgd","Syed Mueen","@Mueen_mgd","false","siasat.com/author/syedmueen/",,"false"
,,"1476207587678830594",,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"","David Phillips",,,,,"https://twitter.com/yoshinikov/status/1476098015916335104/video/1",,,,,,,,,,"In the history of unorthodox free-kick routines, Ring-a-Ring o Roses is a new one. Bravo, Takagawa Gakuen High School. 
nitter.net/yoshinikov/statu…","2021-12-29T13:11:00.000Z","https://twitter.com/lovefutebol/status/1476179092651352073","@lovefutebol","0","0","0","School","Should've done this in high school football","2021-12-29T15:04:00.000Z","https://twitter.com/brijo123/status/1476207587678830594","https://pbs.twimg.com/profile_images/1723762317475938304/BiHVBPrj.jpg","Skills: Creative Writing | Using the internet","2010-12-29T17:22:00.000Z","India","385","799","7612","5225","https://twitter.com//brijo123","Brijesh","@brijo123","false","medium.com/@brijo123",,"false"
"https://pbs.twimg.com/profile_images/1472456755141480451/ZQHQcwxC.jpg","Suman Patel","1473865335790923779","https://pbs.twimg.com/media/FHQ4tgKVgAESAYa.jpg",,,,"false","false","0","https://twitter.com/search?q=%23PuneetSagar","https://twitter.com/HQ_DG_NCC","https://twitter.com/drajaykumar_ias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","1.Wean yourself off disposable plastics.
2.Stop buying water.
3.Boycott microbeads.
4.Cook more.
5.Purchase items secondhand.
6.Recycle (duh). 
NCC of Bishop Cotton College
1kar Girls Bn
Bangalore
#PuneetSagar
@HQ_DG_NCC
@drajaykumar_ias","2021-12-23T03:57:00.000Z","https://twitter.com/SumanPatel6558/status/1473865335790923779","https://pbs.twimg.com/profile_images/1472456755141480451/ZQHQcwxC.jpg",,"2021-12-19T06:40:00.000Z",,"0","49","1","6","https://twitter.com//SumanPatel6558","Suman Patel","@SumanPatel6558","false",,"@SumanPatel6558","false"
,,"1475443412824309761",,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4","0","School","In which convent school Moodiji studied?","2021-12-27T12:28:00.000Z","https://twitter.com/himalayanlamba/status/1475443412824309761","https://pbs.twimg.com/profile_images/1551525626238025729/n_qYOsd0.jpg","ಕನ್ನಡ ಪ್ರೇಮಿ","2019-02-20T23:44:00.000Z","Karnataka, India","387","965","57895","16221","https://twitter.com//himalayanlamba","Bond, James Bond","@himalayanlamba","false",,,"false"
,,"1475408029843554305",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","He himself studied in a Christian convent school, he is nothing but a hypocrite.","2021-12-27T10:07:00.000Z","https://twitter.com/chandan_93/status/1475408029843554305","https://pbs.twimg.com/profile_images/1404461937786773505/l67XyizQ.jpg","|Biker|TechFreak|SoftwareEngineer|SportsFan|.               
Bengaluru ➡️ Toronto!","2013-05-02T05:57:00.000Z","Toronto, Ontario","86","659","22262","2871","https://twitter.com//chandan_93","chandan :) 🇮🇳 🇨🇦","@chandan_93","false",,,"false"
,,"1475370895224938499",,,,,"false","false","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","School","People have elected you to serve them, serve your state, bring in industries, provide employment to the people of the state, make learning of Kannada compulsory in all schools of the state. Unfortunately what you do is spread hatred amongst Hindus and non Hindus. Thrust Hindi.","2021-12-27T07:40:00.000Z","https://twitter.com/himalayanlamba/status/1475370895224938499","https://pbs.twimg.com/profile_images/1551525626238025729/n_qYOsd0.jpg","ಕನ್ನಡ ಪ್ರೇಮಿ","2019-02-20T23:44:00.000Z","Karnataka, India","387","965","57895","16221","https://twitter.com//himalayanlamba","Bond, James Bond","@himalayanlamba","false",,,"false"
"https://pbs.twimg.com/profile_images/1690770425331187712/yM2s7HMI.jpg","ಅನಂತ ಕುಲಕರ್ಣಿ🇮🇳 (Anant Kulkarni)","1475020978476314628",,,,,"false","false","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Talk to someone at Harvard Medical School !","2021-12-26T08:29:00.000Z","https://twitter.com/anantmalkood/status/1475020978476314628","https://pbs.twimg.com/profile_images/1690770425331187712/yM2s7HMI.jpg","Education, Private Equity.","2010-01-06T12:21:00.000Z","Bengaluru, India","449","967","19158","26058","https://twitter.com//anantmalkood","ಅನಂತ ಕುಲಕರ್ಣಿ🇮🇳 (Anant Kulkarni)","@anantmalkood","false",,"@anantmalkood","false"
"https://pbs.twimg.com/profile_images/1652216626362859521/00eT0LuN.jpg","Sudhir Srinath","1474965515227394050",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","That happened in a school..hopefully she was also be reinstated soon.. but where is temple associated with this?","2021-12-26T04:49:00.000Z","https://twitter.com/SudhirSrinath/status/1474965515227394050","https://pbs.twimg.com/profile_images/1652216626362859521/00eT0LuN.jpg","Corporate coolie,

Free markets| Free speech | Infra projects | Dharmic| Anti-caste| | Cricket, tennis & history","2010-07-08T14:17:00.000Z","Bengaluru, Karnataka","471","231","35645","33298","https://twitter.com//SudhirSrinath","Sudhir Srinath","@SudhirSrinath","false","cosmosync.blogspot.com","@SudhirSrinath","false"
"https://pbs.twimg.com/profile_images/1636178125464932354/9BOX7ynX.jpg","steph","1474701221202042883",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","School","I’m in her Twitter likes tryna analyze if she woulda been team edward or team jacob in middle school","2021-12-25T11:19:00.000Z","https://twitter.com/bornfrommunch/status/1474701221202042883","https://pbs.twimg.com/profile_images/1636178125464932354/9BOX7ynX.jpg",,"2015-09-27T06:27:00.000Z",,"292","351","27930","1549","https://twitter.com//bornfrommunch","steph","@bornfrommunch","false",,"@bornfrommunch","false"
"https://pbs.twimg.com/profile_images/1595454292525129728/Uo2w1pKR.jpg","Adv. (Dr.) Kantaraj Tavane","1474449665919569921",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","& your vehicle is waitlisted like booking for school seat.🤠","2021-12-24T18:39:00.000Z","https://twitter.com/KantarajT/status/1474449665919569921","https://pbs.twimg.com/profile_images/1595454292525129728/Uo2w1pKR.jpg","Tavane Advocates.
Bangalore.","2011-05-17T13:58:00.000Z",,"596","1327","13425","19742","https://twitter.com//KantarajT","Adv. (Dr.) Kantaraj Tavane","@KantarajT","false",,"@KantarajT","false"
"https://pbs.twimg.com/profile_images/1554525263999803392/HwWkbpaf.jpg","Dr.FLYBoY 🇮🇳","1474385806865223681","https://pbs.twimg.com/media/FHV0XSTWUAEW7ef.jpg",,,,"true","false","2",,,,,,,,,,,,,,,,,,,,,,,,,"","Prakash Adhikari","https://pbs.twimg.com/media/FHV0XSTWUAEW7ef.jpg",,,,,,,,,,,,,,"Dr. Sanjay Upreti, cardiologist passed away around 3 am this morning. He succumbed to multi organ failure. On 16th his left leg had been amputated.

Doctor Sanjay Upreti was victim of a brutal attack at STNM hospital on 14th Dec when he tried to save female attendant Kala Chettri","2021-12-24T02:56:00.000Z","https://twitter.com/prakash03374729/status/1474212405529960450","@prakash03374729","0","0","0","School","It's not just a life lost...
It's a loss for the society...A cardiologist spends around 10+years studying after school to earn his degree so that he can save lives...What an absolute shame...
Om Shanti..May God grant him peace and strength to his family.","2021-12-24T14:25:00.000Z","https://twitter.com/Dr_Anant/status/1474385806865223681","https://pbs.twimg.com/profile_images/1554525263999803392/HwWkbpaf.jpg","INDIAN🇮🇳🇮🇳🇮🇳🇮🇳PATRIOT,MSDian.
NOT A JNU Dr. !!!!!
Blocked by- @rwac48
Retweet ≠ Endorsement","2011-07-07T14:22:00.000Z","HINDUSTAN","359","3532","15242","19169","https://twitter.com//Dr_Anant","Dr.FLYBoY 🇮🇳","@Dr_Anant","false",,"@Dr_Anant","false"
,,"1475146768094433280",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","In Mandya, a district in Karnataka,
Activists entered the Christian school and forced them to stop the Christmas celebration.
What would be the mindset of young minds at such situations?","2021-12-26T16:49:00.000Z","https://twitter.com/wanderer3895/status/1475146768094433280","https://pbs.twimg.com/profile_images/1625555434802397184/rhGKDzR5.jpg","Spread the knowledge and Secret of success to the needy.
Your individual ideas can change the world and Lives.
#Be_you #believe_in_you","2016-08-22T10:41:00.000Z","KA-08","31","323","6095","1047","https://twitter.com//wanderer3895","Pravin ಪ್ರವೀಣ್ பிரவீன்","@wanderer3895","false",,,"false"
