avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,links/22,links/23,links/24,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/links/11,quotedTweet/links/12,quotedTweet/links/13,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1155138583717535744,,,,,True,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,ashutosh,,,https://twitter.com/BJP4India,https://twitter.com/INCIndia,https://twitter.com/narendramodi,https://twitter.com/nsitharaman,https://twitter.com/RahulGandhi,https://twitter.com/rahuldev2,https://twitter.com/search?q=%235trillionbudget,https://twitter.com/search?q=%233trillian,https://twitter.com/search?q=%23economy5trillion,https://twitter.com/search?q=%23economy,https://twitter.com/search?q=%23eco,http://bit.ly/2K7Uf0f,,,"क्या हवा-हवाई है 5 ख़रब डॉलर की अर्थव्यवस्था बनाने का दावा? 

@BJP4India @INCIndia @narendramodi @nsitharaman @RahulGandhi @rahuldev2 

#5trillionbudget #3trillian #economy5trillion #economy #eco

bit.ly/2K7Uf0f",2019-07-27T10:53:00.000Z,https://twitter.com/ashutosh83B/status/1155068773348458496,@ashutosh83B,0,0,2,phd,pod,2019-07-27T15:31:00.000Z,https://twitter.com/singhrp2303/status/1155138583717535744,https://pbs.twimg.com/profile_images/1564256328641806337/GWZL5ZfF.jpg,सहायक महाप्रबंधक दूरसंचार (निवर्तमान),2015-08-08T02:18:00.000Z,,8048,7325,11086,22107,https://twitter.com//singhrp2303,राष्ट्रभक्त। सनातनी हिन्दू ।,@singhrp2303,False,,,True
,,1126461344465559552,,,,,True,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Randeep Singh Surjewala,,,,,,,,,,,,,,,,,"राजीव जी का ये अपमान,
नहीं सहेगा हिन्दुस्तान !",2019-05-09T10:59:00.000Z,https://twitter.com/rssurjewala/status/1126441617454329858,@rssurjewala,0,0,0,phd,तरह pod,2019-05-09T12:18:00.000Z,https://twitter.com/MKRAMPALSAINI/status/1126461344465559552,https://pbs.twimg.com/profile_images/1626905014861185024/0qkWKbHN.jpg,🕉️🇮🇳,2011-12-28T12:04:00.000Z,,294,1283,1126,5182,https://twitter.com//MKRAMPALSAINI,"MUKESH KUMAR SAINI ( I SUPPORT CAA, NPR, NRC)",@MKRAMPALSAINI,False,,,True
,,1166394452027441152,https://pbs.twimg.com/media/EC_dHhaUEAA6Xwn.jpg,,,,False,False,1,https://twitter.com/search?q=%23PhD,https://twitter.com/search?q=%23AcademicChatter,https://twitter.com/search?q=%23phdchat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,time internal review wildlife institute india presented findings sahyadri tiger reserve first pod paper high occupancy ungulateslandscape fearlessness thanks supervisors field staff academicchatter phdchat,2019-08-27T16:58:00.000Z,https://twitter.com/jelilensis/status/1166394452027441152,https://pbs.twimg.com/profile_images/1484445974814609408/UvAryYmP.jpg,"Not here anymore. Please connect with me on LinkedIn.
linkedin.com/in/shah-nawaz-j…",2017-08-12T09:36:00.000Z,India,290,268,12223,2404,https://twitter.com//jelilensis,Shah Nawaz Jelil,@jelilensis,False,linkedin.com/in/shah-nawaz-j…,,False
https://pbs.twimg.com/profile_images/986864225724268544/BIJxilSU.jpg,FreeVisa New Zealand - A New Zealand Visa Company.,1008279199117914112,https://pbs.twimg.com/media/Df4gkqzX4AE16I_.jpg,,,,False,False,0,https://twitter.com/search?q=%23students,https://twitter.com/search?q=%23newzealand,https://twitter.com/search?q=%23studyabroad,https://twitter.com/search?q=%23educate,https://twitter.com/search?q=%23success,https://twitter.com/search?q=%23successful,https://twitter.com/search?q=%23leader,https://twitter.com/search?q=%23leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,pod gained new zealand recognised around world identifying expert speciality learn pod programmes new zealand mail neerajcom students newzealand studyabroad educate success successful leader leadership,2018-06-17T09:24:00.000Z,https://twitter.com/freevizanz7/status/1008279199117914112,https://pbs.twimg.com/profile_images/986864225724268544/BIJxilSU.jpg,"A New Zealand education & immigration consultancy. 
We help people in regards to a New Zealand student visa, work visa & permanent residency.",2018-04-18T08:52:00.000Z,"Dehradun, Uttarakhand, India.",62,32,2,218,https://twitter.com//freevizanz7,FreeVisa New Zealand - A New Zealand Visa Company.,@freevizanz7,False,freevisanz.com,@freevizanz7,False
,,1285270606548594688,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,mumbai police try cover please political masters,2020-07-20T17:49:00.000Z,https://twitter.com/VivekPant71/status/1285270606548594688,https://pbs.twimg.com/profile_images/680004950596784128/UATq6CRm.jpg,,2011-09-09T07:31:00.000Z,"Dehradun, India",234,136,68713,4404,https://twitter.com//VivekPant71,Vivek Pant,@VivekPant71,False,,,False
https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"तकनीकी छात्र संगठन, उत्तराखंड",1446390719497728000,https://pbs.twimg.com/media/FBKcq7vWYAMBqw0.jpg,,,,False,False,2,https://twitter.com/search?q=%23UTU,https://twitter.com/search?q=%23onlineexam,https://twitter.com/search?q=%23uttrakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,date sheet even back paper updated university administration onlineexam uttrakhand,2021-10-08T08:23:00.000Z,https://twitter.com/tcs_uttrakhand/status/1446390719497728000,https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"Official twitter account Technical Student's Organization (TCS) ,Uttrakhand
tcsuttrakhand@gmail.com",2021-08-29T17:31:00.000Z,"Dehradun, India",153,29,551,295,https://twitter.com//tcs_uttrakhand,"तकनीकी छात्र संगठन, उत्तराखंड",@tcs_uttrakhand,False,,@tcs_uttrakhand,False
https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"तकनीकी छात्र संगठन, उत्तराखंड",1443974374298554371,https://pbs.twimg.com/media/FAoHBxVWQAAo21J.jpg,,,,False,False,4,https://twitter.com/search?q=%23OODSem,https://twitter.com/search?q=%23UTU,https://twitter.com/search?q=%23result2021,https://twitter.com/search?q=%23BackPaperResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,University,odd semester back paper result published uttarakhand technical university administration modem result2021 backpaperresult,2021-10-01T16:21:00.000Z,https://twitter.com/tcs_uttrakhand/status/1443974374298554371,https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"Official twitter account Technical Student's Organization (TCS) ,Uttrakhand
tcsuttrakhand@gmail.com",2021-08-29T17:31:00.000Z,"Dehradun, India",153,29,551,295,https://twitter.com//tcs_uttrakhand,"तकनीकी छात्र संगठन, उत्तराखंड",@tcs_uttrakhand,False,,@tcs_uttrakhand,False
,,1445814952309059591,https://pbs.twimg.com/media/FBCRB6PUcAEFqhx.jpg,,,,False,False,0,https://www.instagram.com/p/CUsBj5CvV89/?utm_medium=share_sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,nhkapdawala delivers exceptional quality embroidered ethnic wear done supervision expert tailors veteran artisans masters craft cloth designing,2021-10-06T18:15:00.000Z,https://twitter.com/nhkapdewala/status/1445814952309059591,https://pbs.twimg.com/profile_images/1435975692093583366/TiyZcUKU.jpg,kurti manufacturer,2021-09-08T19:27:00.000Z,surat / new Delhi,2,1,1,73,https://twitter.com//nhkapdewala,nhkapdewala,@nhkapdewala,False,nhkapdewala.com,,False
https://pbs.twimg.com/profile_images/1675831452733259779/_aTdzPC8.jpg,Aliyu_El-Yobe💊🇳🇬🇮🇳,1442528786222813194,,,,,False,False,0,https://www.instagram.com/p/CUVP7cnotGgeJV9dNFl0Xy5w0UDEN8GGkKTWDY0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,world pharmacist day local university,2021-09-27T16:37:00.000Z,https://twitter.com/A_M_GUTI/status/1442528786222813194,https://pbs.twimg.com/profile_images/1675831452733259779/_aTdzPC8.jpg,"💓ႲႮRᏋ ოႮႽliო❣️
   💖 lტVᏋ ႲRტႲЋᏋ𐌕 (ႲႪႮ)💯
💌Ꮳ𐌀RᏋ ტf ოჄ f𐌀ოilჄ 👨‍👩‍👧‍👧
💢EXPORT AND SHIPPING FROM INDIA 💫
🌆fRტო Ⴒტ𐌕iႽkႮო ჄტႪᏋ Ⴝ𐌕𐌀𐌕Ꮛ🌌
  ႶiᏳᏋ",2019-08-02T19:52:00.000Z,"New Delhi, India",334,645,1003,292,https://twitter.com//A_M_GUTI,Aliyu_El-Yobe💊🇳🇬🇮🇳,@A_M_GUTI,False,instagram.com/invites/contac…,@A_M_GUTI,False
https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg,Graphic Era Hill University (Official),1442168556762763265,,,,,False,False,1,https://www.instagram.com/p/CUSsMIlvQvC/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,shanti prakash jigyasu garhwali poet varied tones emotions style presented book prof sanjay jason honourable vice chancellor graphic era hill university debra dun india,2021-09-26T16:45:00.000Z,https://twitter.com/gehudehradun/status/1442168556762763265,https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg,"GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.",2016-04-28T10:23:00.000Z,Uttarakhand,902,79,0,2261,https://twitter.com//gehudehradun,Graphic Era Hill University (Official),@gehudehradun,True,gehu.ac.in,@gehudehradun,True
https://pbs.twimg.com/profile_images/1675831452733259779/_aTdzPC8.jpg,Aliyu_El-Yobe💊🇳🇬🇮🇳,1441797186329661442,,,,,False,False,0,https://www.instagram.com/p/CUQDTkcIOMC5Yia4dMp6LjcVzWC2SXLnZ4i4BI0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,world pharmacist day 2021 local university,2021-09-25T16:10:00.000Z,https://twitter.com/A_M_GUTI/status/1441797186329661442,https://pbs.twimg.com/profile_images/1675831452733259779/_aTdzPC8.jpg,"💓ႲႮRᏋ ოႮႽliო❣️
   💖 lტVᏋ ႲRტႲЋᏋ𐌕 (ႲႪႮ)💯
💌Ꮳ𐌀RᏋ ტf ოჄ f𐌀ოilჄ 👨‍👩‍👧‍👧
💢EXPORT AND SHIPPING FROM INDIA 💫
🌆fRტო Ⴒტ𐌕iႽkႮო ჄტႪᏋ Ⴝ𐌕𐌀𐌕Ꮛ🌌
  ႶiᏳᏋ",2019-08-02T19:52:00.000Z,"New Delhi, India",334,645,1003,292,https://twitter.com//A_M_GUTI,Aliyu_El-Yobe💊🇳🇬🇮🇳,@A_M_GUTI,False,instagram.com/invites/contac…,@A_M_GUTI,False
https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"तकनीकी छात्र संगठन, उत्तराखंड",1440708638205616132,https://pbs.twimg.com/media/E_5s3EEVQAo-qC9.jpg,,,,False,False,4,http://B.Tech,https://twitter.com/search?q=%23UTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,tech ith semester result uttarakhand technical university published,2021-09-22T16:04:00.000Z,https://twitter.com/tcs_uttrakhand/status/1440708638205616132,https://pbs.twimg.com/profile_images/1432034913415467013/88kzZq3a.jpg,"Official twitter account Technical Student's Organization (TCS) ,Uttrakhand
tcsuttrakhand@gmail.com",2021-08-29T17:31:00.000Z,"Dehradun, India",153,29,551,295,https://twitter.com//tcs_uttrakhand,"तकनीकी छात्र संगठन, उत्तराखंड",@tcs_uttrakhand,False,,@tcs_uttrakhand,False
https://pbs.twimg.com/profile_images/1445668482473869317/9HcuRBM9.jpg,Dhruv Bisht,1440656466692636673,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,University,isna bold bhai whatsapp university pasha kya,2021-09-22T12:37:00.000Z,https://twitter.com/dhruvbisht993/status/1440656466692636673,https://pbs.twimg.com/profile_images/1445668482473869317/9HcuRBM9.jpg,Peace is our gift to each other🇺🇳,2021-04-07T08:16:00.000Z,Earth,150,360,19293,6001,https://twitter.com//dhruvbisht993,Dhruv Bisht,@dhruvbisht993,False,,@dhruvbisht993,False
https://pbs.twimg.com/profile_images/1561032388372664321/8BpxxE-T.jpg,Achlesh Daverey,1439624047881437184,https://pbs.twimg.com/media/E_qSbxiWUAAZOk-.jpg,,,,False,False,16,https://twitter.com/duttakasturi1,https://twitter.com/university_doon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,University,paper accepted first first author paper sangeeta singh,2021-09-19T16:14:00.000Z,https://twitter.com/achlesh_daverey/status/1439624047881437184,https://pbs.twimg.com/profile_images/1561032388372664321/8BpxxE-T.jpg,"Assoc Prof. of Environment @university_doon Assoc Editor IBB (Elsevier); Wastewater, Bioremediation Alum-@nycu_official @IITGuwahati @ICTMumbai1933 @h_garhwal",2009-08-03T12:28:00.000Z,"Dehradun, India",1781,2435,18386,2812,https://twitter.com//achlesh_daverey,Achlesh Daverey,@achlesh_daverey,False,scholar.google.co.in/citatio…,@achlesh_daverey,False
https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg,Graphic Era Hill University (Official),1438472299494137862,,,,,False,False,0,https://www.instagram.com/p/CT4bU9AF3Yq/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,department visual arts graphic era hill university organised poster making competition with september 2021 debra dun india,2021-09-16T11:58:00.000Z,https://twitter.com/gehudehradun/status/1438472299494137862,https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg,"GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.",2016-04-28T10:23:00.000Z,Uttarakhand,902,79,0,2261,https://twitter.com//gehudehradun,Graphic Era Hill University (Official),@gehudehradun,True,gehu.ac.in,@gehudehradun,True
,,1290110660722831360,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,act mumbai police confirms doubts intentions involvement political masters,2020-08-03T02:22:00.000Z,https://twitter.com/VivekPant71/status/1290110660722831360,https://pbs.twimg.com/profile_images/680004950596784128/UATq6CRm.jpg,,2011-09-09T07:31:00.000Z,"Dehradun, India",234,136,68713,4404,https://twitter.com//VivekPant71,Vivek Pant,@VivekPant71,False,,,False
,,1281241006168354816,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,well chidambaram get opportunity defence counsel masters,2020-07-09T14:57:00.000Z,https://twitter.com/VivekPant71/status/1281241006168354816,https://pbs.twimg.com/profile_images/680004950596784128/UATq6CRm.jpg,,2011-09-09T07:31:00.000Z,"Dehradun, India",234,136,68713,4404,https://twitter.com//VivekPant71,Vivek Pant,@VivekPant71,False,,,False
,,1274260176204259329,,,,,False,False,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,25,Masters,rahul gandhi continues pay back masters mischievous misinterpreting pas comment yesterday desperate somehow find something wrong handling present stand provide upper hand china showing india loser need destroy traitors 100,2020-06-20T08:37:00.000Z,https://twitter.com/brigvkagrawal/status/1274260176204259329,https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Retired in Jan 2001.Loves all Nationalists.Highly anti those who insult armed forces. Loves Modiji.,2013-06-23T10:37:00.000Z,,9853,6630,2409,51469,https://twitter.com//brigvkagrawal,Brig VK Agrawal,@brigvkagrawal,False,,,False
,,1288663587070734337,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,points raisedshow blind mumbai police force attempt please political masters,2020-07-30T02:31:00.000Z,https://twitter.com/VivekPant71/status/1288663587070734337,https://pbs.twimg.com/profile_images/680004950596784128/UATq6CRm.jpg,,2011-09-09T07:31:00.000Z,"Dehradun, India",234,136,68713,4404,https://twitter.com//VivekPant71,Vivek Pant,@VivekPant71,False,,,False
,,1274914655014580224,,,,,False,False,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,Masters,veterans consumed congressman like pay masters parrot negativity lies identifyexpose ignore block done done duty,2020-06-22T03:58:00.000Z,https://twitter.com/brigvkagrawal/status/1274914655014580224,https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Retired in Jan 2001.Loves all Nationalists.Highly anti those who insult armed forces. Loves Modiji.,2013-06-23T10:37:00.000Z,,9853,6630,2409,51469,https://twitter.com//brigvkagrawal,Brig VK Agrawal,@brigvkagrawal,False,,,False
,,1441980829312294912,,,,,False,False,0,https://twitter.com/TheArvindPandey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,sir understand college fees uniform charges high 11099 price uniform given forcefully college itself taking admission bit dehradun fees highbusiness rhe,2021-09-26T04:19:00.000Z,https://twitter.com/RashmiS39448676/status/1441980829312294912,https://pbs.twimg.com/profile_images/1419971025987506177/MM-rBuW4.jpg,"student 📑📙📚
💮I think beauty come from knowing who you actually are💮",2020-05-19T13:54:00.000Z,Rewa Madhya Pradesh,9,9,32,3,https://twitter.com//RashmiS39448676,Rashmi Singh,@RashmiS39448676,False,,,False
,,1385146124307111940,,,,,False,False,0,https://twitter.com/search?q=%23mancave,https://twitter.com/search?q=%23bachelor,https://twitter.com/search?q=%23home,https://twitter.com/search?q=%23dehradun,https://twitter.com/search?q=%23tv,https://twitter.com/search?q=%23gunsnroses,https://twitter.com/search?q=%23music,https://www.instagram.com/p/CN9hXFXAHTH/?igshid=ays6umv9t1h0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,bachelor got busy cleaned cave spic span manage bachelor home dehradun gunsnroses music vacant vicar phase dehradun,2021-04-22T08:19:00.000Z,https://twitter.com/pragyekisslay/status/1385146124307111940,https://pbs.twimg.com/profile_images/772704871321436160/pqnCM-BY.jpg,"Illusionist, Anecdotalist & Poet Of Nature",2009-04-15T10:14:00.000Z,Inter Mundos,67,109,65,2803,https://twitter.com//pragyekisslay,Pragye Kisslay,@pragyekisslay,False,pragyekisslay.wordpress.com,,False
https://pbs.twimg.com/profile_images/1148834744605401090/4dVhPjKD.jpg,kuldeep datta,1262014112919420930,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,blot ips whose allegiance constitution political party power supposed give opinion writing democracy political masters right rule legal constitutional advise writing,2020-05-17T13:36:00.000Z,https://twitter.com/kukudatta/status/1262014112919420930,https://pbs.twimg.com/profile_images/1148834744605401090/4dVhPjKD.jpg,,2009-11-25T09:32:00.000Z,,51,115,105,2636,https://twitter.com//kukudatta,kuldeep datta,@kukudatta,False,,@kukudatta,False
,,1267742885027422209,,,,,False,False,0,https://twitter.com/search?q=%23mancave,https://twitter.com/search?q=%23home,https://twitter.com/search?q=%23bachelor,https://twitter.com/search?q=%23solitude,https://twitter.com/search?q=%23loft,https://www.instagram.com/p/CA7UlEJFd7J/?igshid=1w2zo8t4i8usr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,solitude aye indeed bliss manage home bachelor solitude loft vacant vicar phase dehradun,2020-06-02T09:00:00.000Z,https://twitter.com/pragyekisslay/status/1267742885027422209,https://pbs.twimg.com/profile_images/772704871321436160/pqnCM-BY.jpg,"Illusionist, Anecdotalist & Poet Of Nature",2009-04-15T10:14:00.000Z,Inter Mundos,67,109,65,2803,https://twitter.com//pragyekisslay,Pragye Kisslay,@pragyekisslay,False,pragyekisslay.wordpress.com,,False
,,1445067742156001287,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,college,runs known quality high standards difficulty levels participating one work asset apply colleges jobs top ivy league colleges yale harvard known give additional consideration students,2021-10-04T16:46:00.000Z,https://twitter.com/Aashupv13967445/status/1445067742156001287,https://pbs.twimg.com/profile_images/1409564298196643840/qNx-jcAs.jpg,"“Official Campus Ambassador at International MUN”.

Neplai chori
Old School Lover❤️🌸
Ms.Dimple 🌸
Love books reading",2021-06-28T17:27:00.000Z,,2,16,98,55,https://twitter.com//Aashupv13967445,Aastha Pokharel,@Aashupv13967445,False,,,False
,,1445067744483766277,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,college,even foreign universities beginning hold profilebased admissions liberal arts colleges assign significant weightage extracurricular activities admissions officers job interviewers look candidates discipline confidence,2021-10-04T16:46:00.000Z,https://twitter.com/Aashupv13967445/status/1445067744483766277,https://pbs.twimg.com/profile_images/1409564298196643840/qNx-jcAs.jpg,"“Official Campus Ambassador at International MUN”.

Neplai chori
Old School Lover❤️🌸
Ms.Dimple 🌸
Love books reading",2021-06-28T17:27:00.000Z,,2,16,98,55,https://twitter.com//Aashupv13967445,Aastha Pokharel,@Aashupv13967445,False,,,False
https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Brig VK Agrawal,1224311538636316673,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,Masters,stage artists arent called terrorists mere actors pawns hands pay masters terrorists arab types kill innocents mercilesslycome prepared get killed drama performed jamie shaken bag,2020-02-03T12:39:00.000Z,https://twitter.com/brigvkagrawal/status/1224311538636316673,https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Retired in Jan 2001.Loves all Nationalists.Highly anti those who insult armed forces. Loves Modiji.,2013-06-23T10:37:00.000Z,,9853,6630,2409,51469,https://twitter.com//brigvkagrawal,Brig VK Agrawal,@brigvkagrawal,False,,@brigvkagrawal,False
https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Brig VK Agrawal,1223224045270917121,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,Masters,shame mom much wish prostitutes just2please pay masters keep highlighting antics activities ignore poca actsshameless clowns dont realisedue2their biased reporting arent left credibilityall realise want aap2win,2020-01-31T12:38:00.000Z,https://twitter.com/brigvkagrawal/status/1223224045270917121,https://pbs.twimg.com/profile_images/1554096985254158337/N_GftZxd.jpg,Retired in Jan 2001.Loves all Nationalists.Highly anti those who insult armed forces. Loves Modiji.,2013-06-23T10:37:00.000Z,,9853,6630,2409,51469,https://twitter.com//brigvkagrawal,Brig VK Agrawal,@brigvkagrawal,False,,@brigvkagrawal,False
,,1440599777087877127,https://pbs.twimg.com/media/E_4J2dIUcAAosEZ.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,registered complaint honorable prime minister sir taking step justice agriculture students private college university,2021-09-22T08:52:00.000Z,https://twitter.com/Bscag3/status/1440599777087877127,https://pbs.twimg.com/profile_images/1439950725493178371/tJZDKLO7.png,The C.E.O Of FPO Khudaganj Fed Agro Farmer Producer Company Limited. Registered Under NAFED And Funded By Central Ministry Of Agriculture And Farmer Welfare.,2021-09-20T13:53:00.000Z,,24,309,1388,198,https://twitter.com//Bscag3,Gopal Kumar Agriculturist,@Bscag3,False,,,False
https://pbs.twimg.com/profile_images/1371336606049652739/eaqwlnI6.jpg,The Tons Bridge School,1456311606275715082,https://pbs.twimg.com/media/FDXbrexVcAAtoWW.jpg,,,,False,False,1,https://twitter.com/search?q=%23TheTonsBridgeSchool,https://twitter.com/search?q=%23CBSESchool,https://twitter.com/search?q=%23Dayschool,https://twitter.com/search?q=%23bestschoolsindehradun,https://twitter.com/search?q=%23bestschools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,vijay nagar chairman tonsbridge school paid courtesy call honourable chief minister pusher singh damn wednesday november exchanged deepawali greetings thetonsbridgeschool cbseschool dayschool bestschoolsindehradun bestschools,2021-11-04T17:25:00.000Z,https://twitter.com/TheTonsBridge/status/1456311606275715082,https://pbs.twimg.com/profile_images/1371336606049652739/eaqwlnI6.jpg,The TonsBridge is a Top Ranked Day & Residential School in Dehradun affiliated with the CBSE board.,2020-03-01T21:12:00.000Z,Dehradun,57,55,188,416,https://twitter.com//TheTonsBridge,The Tons Bridge School,@TheTonsBridge,False,,@TheTonsBridge,False
https://pbs.twimg.com/profile_images/1148834744605401090/4dVhPjKD.jpg,kuldeep datta,1156820186378489857,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,head master public school pushed serving non halal meat son faithful others kept quite faithful got away head masters scalp,2019-08-01T06:53:00.000Z,https://twitter.com/kukudatta/status/1156820186378489857,https://pbs.twimg.com/profile_images/1148834744605401090/4dVhPjKD.jpg,,2009-11-25T09:32:00.000Z,,51,115,105,2636,https://twitter.com//kukudatta,kuldeep datta,@kukudatta,False,,@kukudatta,False
https://pbs.twimg.com/profile_images/1262033617510858758/MVwZXH2L.jpg,Bharatiye from the mountains,1455892282926764037,https://pbs.twimg.com/media/FDReRg9UYAAPkIO.jpg,https://pbs.twimg.com/media/FDReSsdUUAAhoX6.jpg,https://pbs.twimg.com/media/FDReTRKUYAE9EBs.jpg,https://pbs.twimg.com/media/FDReT0DVEAAUYgR.jpg,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,best part chute catch school friends friendsdehradun soul belongs,2021-11-03T13:39:00.000Z,https://twitter.com/aswal2002/status/1455892282926764037,https://pbs.twimg.com/profile_images/1262033617510858758/MVwZXH2L.jpg,Donite/Pahari/Bhartiya Soul/FolkDance&Poetry&AstrolgyLover/Travel enthusiast.Irade Nek ho to sapne bhi sakar hote hai Agar sachi lagan ho to raste aasa hote hai,2015-07-02T16:57:00.000Z,India,2355,2573,21553,10995,https://twitter.com//aswal2002,Bharatiye from the mountains,@aswal2002,False,,@aswal2002,False
