avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/links/11,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1467367934565642243,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,sir come data many students govt school cleared jee mains advance got selection dna people choose school children school teachers must rewarded penalised accordingly pay divided fixed incentives,2021-12-05T05:39:00.000Z,https://twitter.com/gopalti05285625/status/1467367934565642243,https://pbs.twimg.com/profile_images/1323981024011841536/E1D5wAOC.jpg,,2020-02-24T05:02:00.000Z,,14,238,1958,2199,https://twitter.com//gopalti05285625,gopal tiwari,@gopalti05285625,False,,,False
,,1246801234666778625,,,,,False,False,5,https://twitter.com/search?q=%23CoronaVillains,https://twitter.com/search?q=%23निज़ामुद्दीन_मरकज़,https://twitter.com/search?q=%23NizamuddinFiasco,https://twitter.com/search?q=%23KejriwalExposed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,Masters,country idiots cant understand simple word quarantine done masters caa nor arc coronavillains nizamuddinfiasco kejriwalexposed,2020-04-05T14:05:00.000Z,https://twitter.com/nidhi15sharma/status/1246801234666778625,https://pbs.twimg.com/profile_images/1256156126695096325/Wb736ViK.jpg,proud Bhartiya 🇮🇳,2020-01-08T18:57:00.000Z,India,421,347,64200,642,https://twitter.com//nidhi15sharma,निधि शर्मा,@nidhi15sharma,False,,,False
,,1467394429325479937,,,,,False,False,0,https://myblogsbyls.blogspot.com/2021/12/schools-reopen-or-not.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,schools reopen,2021-12-05T07:24:00.000Z,https://twitter.com/slokesh1975/status/1467394429325479937,https://pbs.twimg.com/profile_images/1643639351551868928/H4TziK28.jpg,"#BTech.& #MTech(Communication).
#VipraSena

#Writter
#Blogger.",2013-02-05T06:41:00.000Z,jaipur,1339,2206,8102,3061,https://twitter.com//slokesh1975,Lokesh Sharma.,@slokesh1975,False,blogsbylokesh.in,,False
,,1256011496624205825,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,band masters look,2020-05-01T00:04:00.000Z,https://twitter.com/iamgopalsingh/status/1256011496624205825,https://pbs.twimg.com/profile_images/1717195793738907648/T89vkbD0.jpg,"𝙎𝙤𝙡𝙙𝙞𝙚𝙧 By Generations. राष्ट्र सर्वोपरि। 
Dhani Erstwhile नागौर",2011-06-07T15:29:00.000Z,India,1605,4992,49598,44571,https://twitter.com//iamgopalsingh,𝙎𝙤𝙡𝙙𝙞𝙚𝙧 𝓑𝔂 𝓖𝓮𝓷𝓮𝓻𝓪𝓽𝓲𝓸𝓷𝓼,@iamgopalsingh,False,,,False
,,1473341639376523266,,,,,False,False,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,phd,pod mpat2019 2020 whats map 9649370328,2021-12-21T17:16:00.000Z,https://twitter.com/DrSajjanSaini/status/1473341639376523266,https://pbs.twimg.com/profile_images/1692248222541176833/H_QRQRNe.jpg,"राष्ट्र प्रथम | Assistant Professor | Ph.D in Commerce (FDI) | NET JRF | @ABVPJaipurPrant कार्यकारिणी सदस्य, पूर्व जिला संयोजक जयपुर,पूर्व इकाई प्रमुख",2019-12-30T08:28:00.000Z,"Shri Madhopur, Sikar",6349,4242,43269,6117,https://twitter.com//DrSajjanSaini,𝗗𝗿. 𝗦𝗮𝗷𝗷𝗮𝗻 𝗞𝘂𝗺𝗮𝗿 𝗦𝗮𝗶𝗻𝗶,@DrSajjanSaini,False,,,False
,,1467348898779844611,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,अगर school hospital contact connect kejriwal,2021-12-05T04:23:00.000Z,https://twitter.com/PMArvind__/status/1467348898779844611,https://pbs.twimg.com/profile_images/1424718202592845831/ii3k0uui.jpg,"We Want @ArvindKejriwal as Indian PM 🇮🇳
#Kejriwal is a Brand of Honest 🔥

#HappyBirthdayArvindKejriwal
16 August #HappyBirthdayAK  🎂",2021-08-09T13:03:00.000Z,,526,1,392,327,https://twitter.com//PMArvind__,Arvind Kejriwal Next PM,@PMArvind__,False,,,True
,,1260784899126177793,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,indians masters degree copy paste,2020-05-14T04:11:00.000Z,https://twitter.com/shalubana/status/1260784899126177793,https://pbs.twimg.com/profile_images/1207862381314883584/HvApR018.jpg,💜🔥💣GOOD VIBES ૐ ♥️🔥💣,2010-04-16T05:37:00.000Z,Jaipur,6,57,253,201,https://twitter.com//shalubana,randhir  singh,@shalubana,False,,,False
,,1250971507540418561,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,india would better without god media twist statements opposition leaders please masters also spreading communal hatred must keep job going,2020-04-17T02:17:00.000Z,https://twitter.com/Fareed01472/status/1250971507540418561,https://pbs.twimg.com/profile_images/772074916980006912/DzudfU07.jpg,राजनीति,2016-09-03T14:08:00.000Z,"Purani Basti, Jaipur",136,1503,4235,5305,https://twitter.com//Fareed01472,deshbhakt Fareed Hussain,@Fareed01472,False,,,False
,,1465895283137544194,https://pbs.twimg.com/media/FFfn-7cVgAEQpGl.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,sir pit chart 461 kya hot hai kam kam 5000 par chart 45000 school pit pad shivkart 23700 hai 7000 pad khaki hai slide sir pit nazi chart 5000 par pro sir please,2021-12-01T04:07:00.000Z,https://twitter.com/Krishan99117350/status/1465895283137544194,https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,life is like 💪💪,2020-08-21T11:50:00.000Z,jhunjhunu Rajasthan,946,2800,132613,16237,https://twitter.com//Krishan99117350,Krishan Yadav,@Krishan99117350,False,,,False
,,1467699597900644355,https://pbs.twimg.com/media/FF5Q_hIUYAQ3hNQ.jpg,,,,False,False,4,https://twitter.com/search?q=%23REET_के_पद_बढ़ाकर_50000_करो,https://twitter.com/RajCMO,https://twitter.com/ashokgehlot51,https://twitter.com/RajGovOfficial,https://twitter.com/search?q=%23reet_विज्ञप्ति_जारी_करो,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,School,primary school,2021-12-06T03:37:00.000Z,https://twitter.com/Jigree_Yaar01/status/1467699597900644355,https://pbs.twimg.com/profile_images/1698159783139053568/yJP9HUHM.jpg,"Be real always! 

(Govt. Teacher)

#चौधरी,  जाट 😎 || नवोदयन 🤘

||   Insta - @jigree_yaar01   ||

Sikar 🔁 jaipur ❤️

( #Education_Department 🧑‍🏫 Raj)",2014-06-04T07:24:00.000Z,jaipur sikar,2023,1413,35328,3958,https://twitter.com//Jigree_Yaar01,Choudhary,@Jigree_Yaar01,False,,,False
,,1466701812803661825,https://pbs.twimg.com/media/FFrFhLmVUAEl10a.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir pit walk puka sul 461 much hot kam kam 5000 par chart tab hello halt sudhregi rajasthan 45000 school pit pad shivkart school svikart 7000 pad khaki chat rhe hai ese yoga rajasthan help name,2021-12-03T09:32:00.000Z,https://twitter.com/Krishan99117350/status/1466701812803661825,https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,life is like 💪💪,2020-08-21T11:50:00.000Z,jhunjhunu Rajasthan,946,2800,132613,16237,https://twitter.com//Krishan99117350,Krishan Yadav,@Krishan99117350,False,,,False
,,1254425727308566529,,,,,False,False,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Masters,sure post requirements already gained band masters,2020-04-26T15:02:00.000Z,https://twitter.com/iamgopalsingh/status/1254425727308566529,https://pbs.twimg.com/profile_images/1717195793738907648/T89vkbD0.jpg,"𝙎𝙤𝙡𝙙𝙞𝙚𝙧 By Generations. राष्ट्र सर्वोपरि। 
Dhani Erstwhile नागौर",2011-06-07T15:29:00.000Z,India,1605,4992,49598,44571,https://twitter.com//iamgopalsingh,𝙎𝙤𝙡𝙙𝙞𝙚𝙧 𝓑𝔂 𝓖𝓮𝓷𝓮𝓻𝓪𝓽𝓲𝓸𝓷𝓼,@iamgopalsingh,False,,,False
,,1466700889540812803,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir pit walk sun safari school help kya halt rah hai yuki pit pad 45000 school shivkart nazi hai 23700 shivkart hai 7000 pad kali chat race hai fir 461 kya hot hai kam kam 5000 post par ord grade pit chart,2021-12-03T09:28:00.000Z,https://twitter.com/Krishan99117350/status/1466700889540812803,https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,life is like 💪💪,2020-08-21T11:50:00.000Z,jhunjhunu Rajasthan,946,2800,132613,16237,https://twitter.com//Krishan99117350,Krishan Yadav,@Krishan99117350,False,,,False
,,1466276362583375874,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,nobody country though abt education models govt schools dont know why'd govt actually want thank atleast govt think abt their promises elections,2021-12-02T05:21:00.000Z,https://twitter.com/shailu_par/status/1466276362583375874,https://pbs.twimg.com/profile_images/1207895063407161344/XLgBAMSC.jpg,,2014-09-22T20:36:00.000Z,"Jaipur, India",79,1438,15855,5182,https://twitter.com//shailu_par,चंद्रपाल सिंह परिहार,@shailu_par,False,,,False
,,1467508428658524162,,,,,False,False,10,https://twitter.com/search?q=%23manipalexamfiasco,https://twitter.com/search?q=%23enoughmanipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,University,manipalexamfiasco enoughmanipal stop animal university jailer call exams future risk,2021-12-05T14:57:00.000Z,https://twitter.com/ParagChaturve19/status/1467508428658524162,https://pbs.twimg.com/profile_images/1693966996281405440/9BXPHF_d.jpg,Poet. Writer. Fan. Creator,2021-01-21T11:33:00.000Z,,45,295,7232,919,https://twitter.com//ParagChaturve19,Parag Chaturvedi,@ParagChaturve19,False,,,False
,,1244808272713940992,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,politicians turn return dues real masters public large,2020-03-31T02:06:00.000Z,https://twitter.com/mahinder_sidhu/status/1244808272713940992,https://pbs.twimg.com/profile_images/1683132679124811777/RcYoJbv8.jpg,No to Negativity…Always longing for better alternatives.RT's Seldom endorsed.,2012-07-28T05:42:00.000Z,"hanumannagar, Jaipur-India",1111,4465,60045,93958,https://twitter.com//mahinder_sidhu,MS Sidhu,@mahinder_sidhu,False,,,False
https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,Krishan Yadav,1465286105998102532,https://pbs.twimg.com/media/FFW98QSVkAE6S_t.jpg,,,,False,False,1,https://twitter.com/ashokgehlot51,https://twitter.com/RajCMO,https://twitter.com/RajGovOfficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir pit wagon sun 461 kya hot hai kam kam 5000 post honk change tab radar sharirik shiksa school halt thee hog hari school mein pit yoga bacon sarvangeen visas yoga,2021-11-29T11:46:00.000Z,https://twitter.com/Krishan99117350/status/1465286105998102532,https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,life is like 💪💪,2020-08-21T11:50:00.000Z,jhunjhunu Rajasthan,946,2800,132613,16237,https://twitter.com//Krishan99117350,Krishan Yadav,@Krishan99117350,False,,@Krishan99117350,False
https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,Krishan Yadav,1464496394396258304,https://pbs.twimg.com/media/FFLvsn_VkAEzn9J.jpg,,,,False,False,1,https://twitter.com/ashokgehlot51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir help visas tabi yoga jab har school mein pit yoga human medal change gold aur pit change 461 gold medal change use hijab 5000 poster change hari school mein tabi batch sarvangin visas hoar utkarsh khiladi nikalega,2021-11-27T07:28:00.000Z,https://twitter.com/Krishan99117350/status/1464496394396258304,https://pbs.twimg.com/profile_images/1300722061573124097/mAheQodC.jpg,life is like 💪💪,2020-08-21T11:50:00.000Z,jhunjhunu Rajasthan,946,2800,132613,16237,https://twitter.com//Krishan99117350,Krishan Yadav,@Krishan99117350,False,,@Krishan99117350,False
,,1465576163934281728,https://pbs.twimg.com/media/FFbFv8tVkAAI0eB.jpg,,,,False,False,6,https://dharniaeducationinfo.blogspot.com/2021/11/admission-in-sports-schools-and-sainik.html?spref=tw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,education admission sports schools sink schools,2021-11-30T06:59:00.000Z,https://twitter.com/ParveenDharnia/status/1465576163934281728,https://pbs.twimg.com/profile_images/604124671064203264/RErKwKmO.jpg,"बिश्ननोई धर्म के युवा शक्ति को समर्पित जीवन ।
President @abbysindia",2011-10-16T16:20:00.000Z,"Bhuna ,Haryana",2590,1171,13153,3643,https://twitter.com//ParveenDharnia,Parveen Dharnia,@ParveenDharnia,False,,,False
,,1466218064702181376,,,,,False,False,29,https://twitter.com/search?q=%23जोहार,https://twitter.com/search?q=%23RJ_कॉलेज_लाइब्रेरियन_भर्ती,https://twitter.com/search?q=%23Mewat_Need_University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,University,good morning mewatneeduniversity,2021-12-02T01:30:00.000Z,https://twitter.com/pavan_chandwada/status/1466218064702181376,https://pbs.twimg.com/profile_images/1688434063093411840/mbclnn07.jpg,"बेबाक क़लम ✍️ चलेगी बेख़ौफ़ क़दम 🚶 बढ़ेंगे...

#जोहार

#जय_जवान 
#जय_किसान
#ERCP_National_Project",2019-03-06T07:26:00.000Z,"Jaipur, India",18192,1630,80661,65910,https://twitter.com//pavan_chandwada,Pavan Chandwada,@pavan_chandwada,False,facebook.com/pavan.meena.716…,,False
,,1276025717906522112,,,,,True,False,0,,,,,,,,,,,,,,,,,,,,,,,Dr. Vinay Kumar,,,,,,,,,,,,,,,,,How the Italian bai will understand and evaluate the degree of slavery of the slaves? 😀😀,2020-06-24T08:01:00.000Z,https://twitter.com/scientistvinay1/status/1275700465376931840,@scientistvinay1,0,0,0,Masters,members congress trained slaves royal dynasty cant dare act slaves masters voice sure must forgotten symbol record plates consists true masters voice,2020-06-25T05:33:00.000Z,https://twitter.com/Rajinde34815058/status/1276025717906522112,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,,2018-07-21T15:59:00.000Z,,4,12,19,115,https://twitter.com//Rajinde34815058,Rajinder Kumar Sharma,@Rajinde34815058,False,,,False
,,1349163121487671299,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,pod जहर,2021-01-13T01:15:00.000Z,https://twitter.com/dhruvmkt/status/1349163121487671299,https://pbs.twimg.com/profile_images/1424981346749882369/SZhrDaOk.jpg,,2013-06-01T18:52:00.000Z,,232,82,162180,45340,https://twitter.com//dhruvmkt,Dhruv Agrawal,@dhruvmkt,False,,,False
https://pbs.twimg.com/profile_images/1442804722780409860/zHVb4SZ3.jpg,vishnu ZEE NEWS Rajasthan,1463553325782032386,https://pbs.twimg.com/media/FE8zxx9VIAIPpyv.jpg,,,,True,False,2,https://twitter.com/search?q=%23SangeetaBeniwal3,https://twitter.com/search?q=%23स्कूल,https://twitter.com/search?q=%23school,https://twitter.com/search?q=%23कोरोना_संक्रमण,https://twitter.com/search?q=%23coronavirus,,,,,,,,,,,,,,,,,,ZEE Rajasthan,https://pbs.twimg.com/media/FE8zxx9VIAIPpyv.jpg,,,,https://twitter.com/search?q=%23Jaipur,https://twitter.com/VishnuRajasthan,https://twitter.com/SangeetaBeniwa3,https://twitter.com/DrBDKallaINC,https://twitter.com/ashokgehlot51,,,,,,,,"#Jaipur: बाल आयोग ने स्कूली बच्चों में कोरोना पर जताई चिंता, आयोग अध्यक्ष संगीता बेनीवाल ने स्कूलों को दिए निर्देश
@VishnuRajasthan  @SangeetaBeniwa3 @DrBDKallaINC @ashokgehlot51",2021-11-24T09:53:00.000Z,https://twitter.com/zeerajasthan_/status/1463445718899707904,@zeerajasthan_,0,1,1,School,sangeetabeniwal3 school coronavirus,2021-11-24T17:01:00.000Z,https://twitter.com/VishnuRajasthan/status/1463553325782032386,https://pbs.twimg.com/profile_images/1442804722780409860/zHVb4SZ3.jpg,"@zeerajasthan, @zeemedia, @zeenews, @zeemultimedia #news
खबर ही जीवन
instagram.com/zee_vishnu_sha…",2010-04-23T13:14:00.000Z,"Jaipur, Rajasthan",1786,379,5210,6235,https://twitter.com//VishnuRajasthan,vishnu ZEE NEWS Rajasthan,@VishnuRajasthan,False,zeenews.india.com/hindi/indi…,@VishnuRajasthan,True
,,1467082207781003268,https://pbs.twimg.com/media/FFwfew2VUAke7k1.jpg,https://pbs.twimg.com/media/FFwfe-rVEAABKRW.jpg,https://pbs.twimg.com/media/FFwffQ6VUAMojy6.jpg,https://pbs.twimg.com/media/FFwffhWVcAAQDxK.jpg,False,False,35,https://twitter.com/Swamy39,https://twitter.com/anubha1812,https://twitter.com/search?q=%23enoughmanipal,https://twitter.com/search?q=%23manipalexamfiasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,34,University,please help students animal university jailer couid situation university taking offline exams difficult forcefully taking consent forms give offline paper please help enoughmanipal manipalexamfiasco,2021-12-04T10:43:00.000Z,https://twitter.com/its_architjain/status/1467082207781003268,https://pbs.twimg.com/profile_images/1559832277672394753/RusI48Um.jpg,"Cricket Geek , YouTuber",2018-10-28T12:32:00.000Z,India,30,118,567,330,https://twitter.com//its_architjain,Architjain,@its_architjain,False,piped.video/channel/UClsYtOC…,,False
,,1380850725765312513,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,pod harsh,2021-04-10T11:50:00.000Z,https://twitter.com/iamgopalsingh/status/1380850725765312513,https://pbs.twimg.com/profile_images/1717195793738907648/T89vkbD0.jpg,"𝙎𝙤𝙡𝙙𝙞𝙚𝙧 By Generations. राष्ट्र सर्वोपरि। 
Dhani Erstwhile नागौर",2011-06-07T15:29:00.000Z,India,1605,4992,49598,44571,https://twitter.com//iamgopalsingh,𝙎𝙤𝙡𝙙𝙞𝙚𝙧 𝓑𝔂 𝓖𝓮𝓷𝓮𝓻𝓪𝓽𝓲𝓸𝓷𝓼,@iamgopalsingh,False,,,False
,,1466399500981784584,,,,,False,False,0,https://twitter.com/search?q=%23JusticeForRailwaysStudents,https://twitter.com/search?q=%23RJ_कॉलेज_लाइब्रेरियन_भर्ती,https://twitter.com/search?q=%23Mewat_Need_University,https://twitter.com/RailMinIndia,https://twitter.com/IRCTCofficial,https://twitter.com/RailwaySeva,https://twitter.com/Yogeshkherli,https://twitter.com/indubalagothwal,https://twitter.com/Rajesh_Pamela,https://twitter.com/SumanNaresh4,https://twitter.com/Muniraj99843131,https://twitter.com/Pooja88852503,https://twitter.com/PravinSinghal92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,University,justiceforrailwaysstudents mewatneeduniversity,2021-12-02T13:31:00.000Z,https://twitter.com/HarryMeena66/status/1466399500981784584,https://pbs.twimg.com/profile_images/1604281343718088704/nJr0QYNv.jpg,"#journalist #author #founder @verge

#environment 
#climateactivist

#Conservationist",2019-07-05T08:43:00.000Z,"#Rajasthan, India",1685,4995,3840,9271,https://twitter.com//HarryMeena66,Hari Shankar Meena,@HarryMeena66,False,theverge.com,,False
,,1466270158670884866,https://pbs.twimg.com/media/FFk873fVUAAdkqc.jpg,,,,False,False,0,https://twitter.com/search?q=%23morningvibes,https://twitter.com/search?q=%23healthiswealth,https://twitter.com/search?q=%23healthylifestyle,https://twitter.com/search?q=%23health,https://twitter.com/search?q=%23india,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,royal run marathon inspired swath chart mission organized grounds rajasthan university campus commemorate completion years royals branch jailer morningvibes healthiswealth healthylifestyle health india,2021-12-02T04:57:00.000Z,https://twitter.com/DietitianRajat/status/1466270158670884866,https://pbs.twimg.com/profile_images/1520694471897214979/tcTm_yT5.jpg,Food Doctor | Clinical & Sports Nutrition Specialist | Certified Diabetes & Wellness Educator,2017-03-13T17:25:00.000Z,"Jaipur, India",59,35,23,214,https://twitter.com//DietitianRajat,Dietitian Rajat Jain,@DietitianRajat,False,dietitianrajat.com,,False
,,1466707329361985536,https://pbs.twimg.com/media/FFrKiShVEAQxue4.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,University,तरफ envy university jodhpur king ravindra singh bhai hokum,2021-12-03T09:54:00.000Z,https://twitter.com/RamSing51322631/status/1466707329361985536,https://pbs.twimg.com/profile_images/1428289800314920967/H2RW8uAh.jpg,"⚔️♥️👑 Royal Rajput 👑♥️⚔️
👉🏻 Live in Jaipur Rajastha ♥️🇮🇳
👉🏻 Ravindra Singh Bhati Fan 🥰🙏🏻🚩
🙏🏻👉🏻अखिल भारतीय क्षत्रिय सेना जयपुर जिला प्रभारी🙏🏻🚩",2021-06-10T05:52:00.000Z,,120,306,4469,246,https://twitter.com//RamSing51322631,Ram Singh,@RamSing51322631,False,,,False
https://pbs.twimg.com/profile_images/1442804722780409860/zHVb4SZ3.jpg,vishnu ZEE NEWS Rajasthan,1463080960983846912,,,,,False,False,1,https://twitter.com/search?q=%23जयश्रीपेड़ीवाल,https://twitter.com/search?q=%23स्कूल,https://twitter.com/search?q=%23school,https://twitter.com/search?q=%23Corona,https://twitter.com/search?q=%23सैंपल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,school corona,2021-11-23T09:44:00.000Z,https://twitter.com/VishnuRajasthan/status/1463080960983846912,https://pbs.twimg.com/profile_images/1442804722780409860/zHVb4SZ3.jpg,"@zeerajasthan, @zeemedia, @zeenews, @zeemultimedia #news
खबर ही जीवन
instagram.com/zee_vishnu_sha…",2010-04-23T13:14:00.000Z,"Jaipur, Rajasthan",1786,379,5210,6235,https://twitter.com//VishnuRajasthan,vishnu ZEE NEWS Rajasthan,@VishnuRajasthan,False,zeenews.india.com/hindi/indi…,@VishnuRajasthan,False
,,1465328278823186435,,,,,False,False,0,https://twitter.com/search?q=%23manipal,https://twitter.com/search?q=%23manipaluniversity,https://twitter.com/search?q=%23familytime,https://twitter.com/search?q=%23familytime,https://www.instagram.com/p/CW3QAjgPUaZ/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,University,animal manipaluniversity familytime familytime back college next generation nephews admission animal university jailer,2021-11-29T14:34:00.000Z,https://twitter.com/RamitTyagi/status/1465328278823186435,https://pbs.twimg.com/profile_images/1538131519163666432/KtaJk4I5.jpg,Director Talent Acquisition with UKG,2013-07-30T12:22:00.000Z,India,293,927,1511,1347,https://twitter.com//RamitTyagi,Ramit Tyagi,@RamitTyagi,False,ukg.com,,False
,,1209660444861816838,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,Post Graduate,per supreme court order slip 285292010 lab reports signed registered medical practitioner postgraduate qualification pathology,2019-12-25T02:21:00.000Z,https://twitter.com/4PatientCare/status/1209660444861816838,https://pbs.twimg.com/profile_images/935874034566291456/bPUT33W5.jpg,"PATHOLOGISTS  FOR PATIENT CARE IN INDIA (MBBS + MD/DNB/DCP in PATHOLOGY/MICROBIOLOGY/BIOCHEMISTRY RECOGNISED BY NMC &  REGISTERED WITH NMC/SMC)

#AIMED MEMBER",2017-11-29T11:37:00.000Z,"Jaipur, India",981,511,13027,6556,https://twitter.com//4PatientCare,PRACTICING PATHOLOGISTS SOCIETY,@4PatientCare,False,ppsraj.org,,False
,,1466036596772274178,,,,,True,False,0,https://twitter.com/WasimJaffer14,,,,,,,,,,,,,,,,,,,,,,Aasif Khan,,,,,https://twitter.com/WasimJaffer14,,,,,,,,,,,,When you talk about sense of humour. This man @WasimJaffer14  is simply amazing is this business.👏,2021-12-01T12:40:00.000Z,https://twitter.com/aasif_khan94/status/1466024517193535490,@aasif_khan94,0,0,0,University,boss memes university,2021-12-01T13:28:00.000Z,https://twitter.com/saraswal_deepak/status/1466036596772274178,https://pbs.twimg.com/profile_images/1705953935343927296/Tg37V851.jpg,"स्वतंत्र विचारक, /ग्रामीण परिवेश /
राजस्थान वासी,
 देसी कलम का धणी,जिंदाबाद किसानी 🇮🇳
@foolchandunion #NFU",2019-09-18T09:25:00.000Z,"tonk,Rajasthan",1017,768,96831,5165,https://twitter.com//saraswal_deepak,Deepak Saini,@saraswal_deepak,False,instagram.com/p/Ce81pegPnrk/…,,False
,,1171010516338147328,,,,,False,False,2,https://twitter.com/irdainsurance,https://m.economictimes.com/wealth/personal-finance-news/irdai-may-soon-link-motor-insurance-premium-with-traffic-violations-pilot-project-in-delhi/articleshow/71023474.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,Post Graduate,dai may soon link motor insurance premium traffic violations pilot project delhi comes health insurance violating order postgraduate qualifications pathology persons sign reports,2019-09-09T10:40:00.000Z,https://twitter.com/4PatientCare/status/1171010516338147328,https://pbs.twimg.com/profile_images/935874034566291456/bPUT33W5.jpg,"PATHOLOGISTS  FOR PATIENT CARE IN INDIA (MBBS + MD/DNB/DCP in PATHOLOGY/MICROBIOLOGY/BIOCHEMISTRY RECOGNISED BY NMC &  REGISTERED WITH NMC/SMC)

#AIMED MEMBER",2017-11-29T11:37:00.000Z,"Jaipur, India",981,511,13027,6556,https://twitter.com//4PatientCare,PRACTICING PATHOLOGISTS SOCIETY,@4PatientCare,False,ppsraj.org,,False
