avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1150702926060388352,https://pbs.twimg.com/media/D_gd_sKUEAAhs3X.jpg,,,,False,False,0,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23canadastudyvisa,https://twitter.com/search?q=%23StudyInUSA,https://twitter.com/search?q=%23VisaProvder,https://twitter.com/search?q=%23USA,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23turistvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23mohali,https://twitter.com/search?q=%23chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,get admission top ranking universities undergraduate postgraduate courses belts overall gap acceptable refuse cases apply studyvisa canadastudyvisa studyinusa visaprovder usa studyvisa turistvisa multiplevisa moral chandigarh,2019-07-15T09:45:00.000Z,https://twitter.com/GSOI10/status/1150702926060388352,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,,False
,,1184367160052703232,https://pbs.twimg.com/media/EG-3pLvU0AAbNIG.jpg,,,,False,False,0,https://twitter.com/search?q=%23Certificate,https://twitter.com/search?q=%23Banking,https://twitter.com/search?q=%23MainNahiBerozgar,https://twitter.com/search?q=%23IPB,https://twitter.com/search?q=%23InstituteofProfessionalBanking,https://twitter.com/search?q=%23bankjobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,apb post graduate certificate retail banking tend make best decision life secures dream banking job days contact 919888109150 mainnahiberozgar apb instituteofprofessionalbanking handjobs,2019-10-16T07:15:00.000Z,https://twitter.com/Shivani02737755/status/1184367160052703232,https://pbs.twimg.com/profile_images/1182893651921235968/uVC9Po5H.jpg,,2018-12-11T15:12:00.000Z,Mohali Sector 61 Phase 7,2,17,85,61,https://twitter.com//Shivani02737755,Shivani,@Shivani02737755,False,,,False
,,1143456550003957760,https://pbs.twimg.com/media/D95ffDSVAAIE2JZ.jpg,,,,False,False,0,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23canada,https://twitter.com/search?q=%23studyinabroad,https://twitter.com/search?q=%23canadastudyvisa,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23turistvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23mohali,https://twitter.com/search?q=%23chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,give career boost study canada Canada undergraduate postgraduate courses belts overall gap acceptable refuse cases apply studyvisa canada studyinabroad canadastudyvisa studyvisa turistvisa multiplevisa moral chandigarh,2019-06-25T09:51:00.000Z,https://twitter.com/GateImmigration/status/1143456550003957760,https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,,2018-10-06T07:37:00.000Z,,13,16,17,133,https://twitter.com//GateImmigration,West Gate Immigration,@GateImmigration,False,,,False
,,1146352647030505472,https://pbs.twimg.com/media/D-ipXZvVAAASQUZ.jpg,,,,False,False,0,https://twitter.com/search?q=%23STUDY,https://twitter.com/search?q=%23CANADA,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23canada,https://twitter.com/search?q=%23studyinabroad,https://twitter.com/search?q=%23canadastudyvisa,https://twitter.com/search?q=%23turistvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23canadavisa,https://twitter.com/search?q=%23westgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,study canada get admission top ranking universities undergraduate postgraduate courses belts overall gap acceptable refuse cases apply studyvisa canada studyinabroad canadastudyvisa turistvisa multiplevisa canadavisa estate,2019-07-03T09:39:00.000Z,https://twitter.com/GateImmigration/status/1146352647030505472,https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,,2018-10-06T07:37:00.000Z,,13,16,17,133,https://twitter.com//GateImmigration,West Gate Immigration,@GateImmigration,False,,,False
,,1146730800651464705,https://pbs.twimg.com/media/D-oBekGUIAEVAB1.jpg,,,,False,False,0,https://www.westhighlander.com/study-in-germany/,https://twitter.com/search?q=%23studyingermany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,study germany 102graduate belts work study post study work permit settlement options study gap acceptable show funds apply atc qualified consultant west highlander call 9915999622 studyingermany,2019-07-04T10:41:00.000Z,https://twitter.com/West_Highlander/status/1146730800651464705,https://pbs.twimg.com/profile_images/1337652158485827584/JkBAf03U.jpg,"We are Study-Abroad Consultancy guiding study-abroad aspirants to study  in NZ, Australia, Canada and UK. We are LIA having other accreditation  as well.",2015-05-06T05:04:00.000Z,"Chandigarh, India",18,55,0,761,https://twitter.com//West_Highlander,West Highlander,@West_Highlander,False,westhighlander.com,,False
,,1468599289710473218,,,,,False,False,2,https://twitter.com/search?q=%23بخند,https://www.instagram.com/p/CXOffQ6vTXM/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,بخند نفس روزگار تازه شود chandigarh university,2021-12-08T15:12:00.000Z,https://twitter.com/AliRahyab111/status/1468599289710473218,https://pbs.twimg.com/profile_images/1452338962194845696/X3zVZvPL.jpg,‏‏‏‏مادرم تاج سرم پدرم بال پرم,2021-10-24T18:09:00.000Z,"Chandigarh, India",85,490,336,86,https://twitter.com//AliRahyab111,Alee RahYab,@AliRahyab111,False,ali.com,,False
https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,GSOI Educationals,1140566841602924544,https://pbs.twimg.com/media/D9QbV3WUcAA0L7_.jpg,,,,False,False,0,https://twitter.com/search?q=%23STUDY,https://twitter.com/search?q=%23USA,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23usa,https://twitter.com/search?q=%23studyinabroad,https://twitter.com/search?q=%23mba,https://twitter.com/search?q=%23engineering,https://twitter.com/search?q=%23btech,https://twitter.com/search?q=%23mtech,https://twitter.com/search?q=%23computercourses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,study usa get admission top ranking universities undergraduate postgraduate courses highest visa ratio belts overall gap acceptable refuse cases apply studyvisa usa studyinabroad mba engineering tech tech computercourses,2019-06-17T10:28:00.000Z,https://twitter.com/GSOI10/status/1140566841602924544,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,@GSOI10,False
https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,West Gate Immigration,1134063588279181314,https://pbs.twimg.com/media/D70AiyXU0AAbx0F.jpg,,,,False,False,0,https://twitter.com/search?q=%23RightDecision,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23canada,https://twitter.com/search?q=%23studyinabroad,https://twitter.com/search?q=%23canadastudyvisa,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23turistvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23mohali,https://twitter.com/search?q=%23chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,life changes moment make rightdecision undergraduate postgraduate courses highest visa ratio belts overall gap acceptable studyvisa canada studyinabroad canadastudyvisa studyvisa turistvisa multiplevisa moral chandigarh,2019-05-30T11:46:00.000Z,https://twitter.com/GateImmigration/status/1134063588279181314,https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,,2018-10-06T07:37:00.000Z,,13,16,17,133,https://twitter.com//GateImmigration,West Gate Immigration,@GateImmigration,False,,@GateImmigration,False
https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,GSOI Educationals,1133347540332453888,https://pbs.twimg.com/media/D7p1VM8UIAAo6Hs.jpg,,,,False,False,0,https://twitter.com/search?q=%23Australia,https://twitter.com/search?q=%23Newzealand,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23Australia,https://twitter.com/search?q=%23Newzealand,https://twitter.com/search?q=%23Australiaudyvisa,https://twitter.com/search?q=%23NewzealandStudy,https://twitter.com/search?q=%23AustraliaVisaProvder,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23touristvisa,https://twitter.com/search?q=%23multiplevisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,study australia newzealand refuse cases apply undergraduate postgraduate courses easy get completion study studyvisa australia newzealand australiaudyvisa newzealandstudy australiavisaprovder studyvisa touristvisa multiplevisa,2019-05-28T12:21:00.000Z,https://twitter.com/GSOI10/status/1133347540332453888,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,@GSOI10,False
https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,West Gate Immigration,1130794771524415489,https://pbs.twimg.com/media/D7FhvVNUEAACCfk.jpg,,,,False,False,0,https://twitter.com/search?q=%23RightDecision,https://twitter.com/search?q=%23NewZealand,https://twitter.com/search?q=%23NewZealand,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23turistvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23mohali,https://twitter.com/search?q=%23studyvisaprovider,https://twitter.com/search?q=%23bestforpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,life changes moment make rightdecision newzealand study visa application get admission top ranking universities undergraduate postgraduate courses newzealand studyvisa turistvisa multiplevisa moral studyvisaprovider bestforpr,2019-05-21T11:17:00.000Z,https://twitter.com/GateImmigration/status/1130794771524415489,https://pbs.twimg.com/profile_images/1050712644024524800/CZZrvSVF.jpg,,2018-10-06T07:37:00.000Z,,13,16,17,133,https://twitter.com//GateImmigration,West Gate Immigration,@GateImmigration,False,,@GateImmigration,False
,,1184366121807273984,https://pbs.twimg.com/media/EG-2sh2UYAACEnk.jpg,,,,False,False,0,https://twitter.com/search?q=%23Certificate,https://twitter.com/search?q=%23Banking,http://ipbindia.com,https://twitter.com/search?q=%23MainNahiBerozgar,https://twitter.com/search?q=%23IPB,https://twitter.com/search?q=%23InstituteofProfessionalBanking,https://twitter.com/search?q=%23bankjobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,apb post graduate certificate retail banking tend make best decision life secures dream banking job days website ipbindiacom contact 919888109150 mainnahiberozgar apb instituteofprofessionalbanking handjobs,2019-10-16T07:11:00.000Z,https://twitter.com/Shivani02737755/status/1184366121807273984,https://pbs.twimg.com/profile_images/1182893651921235968/uVC9Po5H.jpg,,2018-12-11T15:12:00.000Z,Mohali Sector 61 Phase 7,2,17,85,61,https://twitter.com//Shivani02737755,Shivani,@Shivani02737755,False,,,False
,,1264155142657630208,https://pbs.twimg.com/media/EYsuQo0UEAQXuoO.jpg,,,,False,False,2,https://twitter.com/Delhiuniversit,https://twitter.com/search?q=%23DevelopmentCommunication,https://twitter.com/search?q=%23journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,bachelors professor developmentcommunication left teaching class student journalism missed took studying subject boy loved topped found notes today way,2020-05-23T11:24:00.000Z,https://twitter.com/sanjnasudan/status/1264155142657630208,https://pbs.twimg.com/profile_images/1653122022392692738/G7OyN6LV.jpg,"#SocialMedia for @wfpinnovation 🌱#DisruptHunger | #faujikid #Feminist #SDGs | @sussexuni @ashokauniv  🎓
Retweets ≠ Endorsement |
Views are mine.",2009-07-07T15:49:00.000Z,"Munich, Bavaria",578,639,542,523,https://twitter.com//sanjnasudan,Sanjna Sudan,@sanjnasudan,False,sanjnasudan.com,,False
,,1441648316287107072,,,,,False,False,54,https://twitter.com/search?q=%23Punjab,https://twitter.com/CNNnews18,https://www.news18.com/news/india/x-factor-not-ex-factor-scare-for-sidhu-as-charanjit-channi-may-well-be-here-to-stay-come-2022-4243985.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,phd,factor factor scare side charanjit change may well stay come 2022 cong wins mba lab pod congress change punjab educated minister what pitch punjab special piece,2021-09-25T06:18:00.000Z,https://twitter.com/AmanKayamHai_/status/1441648316287107072,https://pbs.twimg.com/profile_images/1705775871775367168/7GKYJLn2.jpg,Executive Editor - National Affairs @CNNnews18 | Covering Politics & PMO | Column ⌨️ #Homework | @CheveningFCDO | Earlier at Economic Times & The Indian Express,2009-06-03T13:22:00.000Z,"New Delhi, India",60628,3494,24686,88150,https://twitter.com//AmanKayamHai_,Aman Sharma,@AmanKayamHai_,True,news18.com/byline/aman-sharm…,,True
https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png,balbir kumar,1464244708994011136,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,surplus raising debt state rescue pub university one day drown entire country nobody lend,2021-11-26T14:48:00.000Z,https://twitter.com/balbirk86915408/status/1464244708994011136,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,fascinated with mystery of universe,2020-10-03T10:48:00.000Z,"Chandigarh, India",1,10,13,106,https://twitter.com//balbirk86915408,balbir kumar,@balbirk86915408,False,,@balbirk86915408,False
https://pbs.twimg.com/profile_images/1468993461764313088/niUG_Z4j.jpg,Deepti Gupta,1460998523181146112,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,three cheers punjab university hip hip hurray,2021-11-17T15:49:00.000Z,https://twitter.com/DeeptiElt/status/1460998523181146112,https://pbs.twimg.com/profile_images/1468993461764313088/niUG_Z4j.jpg,"Professor, PU",2012-03-06T16:11:00.000Z,India,323,202,735,1439,https://twitter.com//DeeptiElt,Deepti Gupta,@DeeptiElt,False,,@DeeptiElt,False
https://pbs.twimg.com/profile_images/832929970532052993/OAJi6bOn.jpg,manvir saini,1460513483523432455,,,,,False,False,0,https://twitter.com/BhupinderShooda,https://twitter.com/timesofindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,releases recording assembly session clipping interference government autonomy universities,2021-11-16T07:42:00.000Z,https://twitter.com/manvirsainiTOI/status/1460513483523432455,https://pbs.twimg.com/profile_images/832929970532052993/OAJi6bOn.jpg,Journalist with @timesofIndia based at Chandigarh covering Haryana. Views expressed r Personal. Retweets nt  endorsements,2009-10-03T12:03:00.000Z,"Chandigarh, India",3376,1129,213,9813,https://twitter.com//manvirsainiTOI,manvir saini,@manvirsainiTOI,False,timesofindia.indiatimes.com/…,@manvirsainiTOI,False
,,1218229266220904448,,,,,False,False,3,https://twitter.com/search?q=%23Singapore,https://twitter.com/search?q=%23bachelor,https://twitter.com/search?q=%23Master,https://twitter.com/search?q=%23Australia,http://www.winzoyeducation.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,get free ate training singapore bachelor master australia winzoyeducationcom,2020-01-17T17:51:00.000Z,https://twitter.com/winzoy/status/1218229266220904448,https://pbs.twimg.com/profile_images/1281565830895923200/msP6II62.jpg,AUSTRALIA & SINGAPORE STUDY VISA SERVICES WINZOY EDUCATION,2019-01-11T08:05:00.000Z,"Chandigarh, India",10,48,468,124,https://twitter.com//winzoy,Winzoy Group,@winzoy,False,winzoyegroup.com,,False
,,1149583405899636736,https://pbs.twimg.com/media/D_Qj4PbVAAEhV2w.jpg,,,,False,False,0,https://twitter.com/search?q=%23Congratulations,https://www.westhighlander.com/study-in-australia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,congratulations pinkish amritsar punjab got australia student visa bachelor business analytics information university new england australia within days expert guidance contact 9915999677 9915999766,2019-07-12T07:36:00.000Z,https://twitter.com/West_Highlander/status/1149583405899636736,https://pbs.twimg.com/profile_images/1337652158485827584/JkBAf03U.jpg,"We are Study-Abroad Consultancy guiding study-abroad aspirants to study  in NZ, Australia, Canada and UK. We are LIA having other accreditation  as well.",2015-05-06T05:04:00.000Z,"Chandigarh, India",18,55,0,761,https://twitter.com//West_Highlander,West Highlander,@West_Highlander,False,westhighlander.com,,False
,,1273073805011808256,https://pbs.twimg.com/media/Eard3YJU8AASVox.jpg,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,Bachelors,march bachelors party,2020-06-17T02:03:00.000Z,https://twitter.com/dhruv_xoxo/status/1273073805011808256,https://pbs.twimg.com/profile_images/1554867482761957376/YiO2guZ1.jpg,Chandigarhian'x 🌱 | Day'Dreamer 🐚 | M'uzicFreak 🎸 | Professional | Dendrophile 🌳Procrastinator ⚜️ | Gym-Nastik 〽️ | 🌸 Love Photography 📸 FoodieeLazy 🙇‍♂️,2012-05-23T13:13:00.000Z,"Chandigarh, India",3181,3242,5326,20220,https://twitter.com//dhruv_xoxo,🔥Tripathi Ji🌸,@dhruv_xoxo,False,facebook.com/cagedflamingo,,False
,,1292090264572407808,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,are vale nile degree bachelors criticism kar race stayed,2020-08-08T13:28:00.000Z,https://twitter.com/PiyushSharma___/status/1292090264572407808,https://pbs.twimg.com/profile_images/1292737806142328834/-9gK8joT.jpg,"Good At Nothing.....
Life - No Strings Attached......",2019-08-19T06:54:00.000Z,India,30,145,12979,5046,https://twitter.com//PiyushSharma___,Piyush Sharma,@PiyushSharma___,False,,,False
https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,GSOI Educationals,1110154358648422400,https://pbs.twimg.com/media/D2gPRTBWkAEc0U9.jpg,,,,False,False,0,https://twitter.com/search?q=%23destination,http://www.gsoi.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,choose dream study destination canada usa get admission top ranking universities undergraduate postgraduate highest visa ratio belts overall 7652808186 7626801006 web groin add sci level phase moral,2019-03-25T12:19:00.000Z,https://twitter.com/GSOI10/status/1110154358648422400,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,@GSOI10,False
https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,GSOI Educationals,1107611071660150784,https://pbs.twimg.com/media/D18GMC7W0AErd5L.jpg,,,,False,False,0,https://twitter.com/search?q=%23destination,http://www.gsoi.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,choose dream study destination canada Canada usa get admission top ranking universities undergraduate postgraduate courses highest visa ratio 7652808186 7626801006 web groin add sci level phase moral,2019-03-18T11:53:00.000Z,https://twitter.com/GSOI10/status/1107611071660150784,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,@GSOI10,False
,,1253179859297202177,,,,,False,False,0,https://twitter.com/search?q=%23life,https://twitter.com/search?q=%23duty,https://twitter.com/search?q=%23time,https://twitter.com/search?q=%23bachelor,https://twitter.com/search?q=%23chadda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,life koi who audi kate duty chase than rather anna time nal jet bachelor whadda,2020-04-23T04:32:00.000Z,https://twitter.com/ArshdeepAulak12/status/1253179859297202177,https://pbs.twimg.com/profile_images/1248651619731820545/5UTI8ZVE.jpg,"Official COP 👮🏻‍♂️, PTC Punjabi Mr. Punjab 2016 Finalist , Proud to b a Punjabi 🙏🏻 . Social worker 🙏🏻",2020-04-10T16:37:00.000Z,"Chandigarh, India",5,13,15,13,https://twitter.com//ArshdeepAulak12,Arshdeep Aulakh,@ArshdeepAulak12,False,,,False
,,1188871691641901057,,,,,False,False,15,https://www.instagram.com/p/B4K6G9TnHDX/?igshid=prfapcanv7qv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Bachelors,diwali 2019 special dead last diwali bachelor chandigarh india,2019-10-28T17:34:00.000Z,https://twitter.com/MePurplelicious/status/1188871691641901057,https://pbs.twimg.com/profile_images/1659174569586851840/JcKgbdSb.jpg,Characterless after 280.,2014-10-02T09:38:00.000Z,"Dublin City, Ireland",19308,247,22063,54953,https://twitter.com//MePurplelicious,Parpalwa 🌸,@MePurplelicious,False,instagram.com/mepurpleliciou…,,False
,,1143851369805185025,https://pbs.twimg.com/media/D9_GmLHUwAAfpHo.jpg,,,,False,False,0,https://twitter.com/search?q=%23Congratulations,https://www.westhighlander.com/study-in-canada/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,congratulations rohit panchkula aryans got canada student visa bachelor computer science university northern british columbia canada within days expert guidance contact 9915999677 9915999766,2019-06-26T11:59:00.000Z,https://twitter.com/West_Highlander/status/1143851369805185025,https://pbs.twimg.com/profile_images/1337652158485827584/JkBAf03U.jpg,"We are Study-Abroad Consultancy guiding study-abroad aspirants to study  in NZ, Australia, Canada and UK. We are LIA having other accreditation  as well.",2015-05-06T05:04:00.000Z,"Chandigarh, India",18,55,0,761,https://twitter.com//West_Highlander,West Highlander,@West_Highlander,False,westhighlander.com,,False
,,1135878286335139840,https://pbs.twimg.com/media/D8NzCQOV4AAiS_A.jpg,,,,False,False,0,https://twitter.com/search?q=%23Newzealand,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23Newzealand,https://twitter.com/search?q=%23NewzealandStudy,https://twitter.com/search?q=%23NewzealandVisaProvder,https://twitter.com/search?q=%23studyvisa,https://twitter.com/search?q=%23touristvisa,https://twitter.com/search?q=%23multiplevisa,https://twitter.com/search?q=%23pr,https://twitter.com/search?q=%23mohali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,study newzealand refuse cases apply highest visa ratio bachelors masters programs available easy get completion study studyvisa newzealand newzealandstudy newzealandvisaprovder studyvisa touristvisa multiplevisa moral,2019-06-04T11:57:00.000Z,https://twitter.com/GSOI10/status/1135878286335139840,https://pbs.twimg.com/profile_images/1042014921003810816/bfGQQtp3.jpg,"GSOI Educationals is on Rampage, We are among the fastest growing Immigration-Consultants in the Region.101 New Colleges and Universities associated recently",2018-09-18T11:34:00.000Z,"Mohali, Punjab",25,57,79,690,https://twitter.com//GSOI10,GSOI Educationals,@GSOI10,False,gsoi.in,,False
,,1111604135978323968,https://pbs.twimg.com/media/D201-lyWkAEzNkx.jpg,,,,False,False,0,https://twitter.com/search?q=%23Congratulations,https://www.westhighlander.com/study-in-australia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,congratulations harigobind singh moral punjab got australia student visa eat bachelor business southern cross university australia within days expert guidance contact 9915999766 9915678688 9915999622,2019-03-29T12:20:00.000Z,https://twitter.com/West_Highlander/status/1111604135978323968,https://pbs.twimg.com/profile_images/1337652158485827584/JkBAf03U.jpg,"We are Study-Abroad Consultancy guiding study-abroad aspirants to study  in NZ, Australia, Canada and UK. We are LIA having other accreditation  as well.",2015-05-06T05:04:00.000Z,"Chandigarh, India",18,55,0,761,https://twitter.com//West_Highlander,West Highlander,@West_Highlander,False,westhighlander.com,,False
,,1174305335420411904,https://pbs.twimg.com/media/EEv4eCjU0AgLGOD.jpg,,,,False,False,3,http://www.santabanta.com/feature/24236/bollywoods-most-eligible-bachelors-and-bachelorettes/,https://twitter.com/search?q=%23salmankhan,https://twitter.com/search?q=%23sushmitasen,https://twitter.com/search?q=%23ameeshapatel,https://twitter.com/search?q=%23nargisfakhri,https://twitter.com/search?q=%23tabu,https://twitter.com/search?q=%23ektakapoor,https://twitter.com/search?q=%23divyadutta,https://twitter.com/search?q=%23nagma,https://twitter.com/search?q=%23sajidkhan,https://twitter.com/search?q=%23KaranJohar,https://twitter.com/search?q=%23santabanta,https://twitter.com/search?q=%23slideshow,http://www.santabanta.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,bollywood eligible bachelors bachelorettes salmankhan sushmitasen ameeshapatel nargisfakhri tabs ektakapoor divyadutta magma sajidkhan karanjohar santabanta slideshow visit santabantacom,2019-09-18T12:53:00.000Z,https://twitter.com/santa_banta/status/1174305335420411904,https://pbs.twimg.com/profile_images/1062923794908696577/XwhiUyW_.jpg,An entertainment portal for Bollywood and Humour,2009-04-02T07:05:00.000Z,India,34346,4546,470,65703,https://twitter.com//santa_banta,SantaBanta.com,@santa_banta,False,santabanta.com,,False
,,1104334938969698304,https://pbs.twimg.com/media/D1NiIYcWoAEAlcv.jpg,,,,False,False,0,https://twitter.com/search?q=%23Congratulations,https://www.westhighlander.com/study-in-canada/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,congratulations mohammad amir vishal banana sas nagar got canada student visa bachelor business administration agenda school management vancouver canada within days expert guidance contact 9915999766,2019-03-09T10:55:00.000Z,https://twitter.com/West_Highlander/status/1104334938969698304,https://pbs.twimg.com/profile_images/1337652158485827584/JkBAf03U.jpg,"We are Study-Abroad Consultancy guiding study-abroad aspirants to study  in NZ, Australia, Canada and UK. We are LIA having other accreditation  as well.",2015-05-06T05:04:00.000Z,"Chandigarh, India",18,55,0,761,https://twitter.com//West_Highlander,West Highlander,@West_Highlander,False,westhighlander.com,,False
